fv_net_navn,aar,vaerk_id,vrkanl_ny,vaerk_navn,vaerk_postnr,vaerk_postdistrikt,vaerk_kommune,fv_net,selskab_id,cvr,selskab_navn,kvoteaktivitet,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,DB07,NR117,aktoer,idriftdato,skrotdato,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
Aakirkeby og Lobbæk Fjernvarme,2022,342,342-3,Lobbæk Varmeværk,3720,Aakirkeby,400.0,69,2019,31582148,BORNHOLMS VARME A/S,0.0,FJ,Fjernvarmeværk,træpille,Kedel,353000.0,350030.0,fvv,1985-01-01,00:00:00,20.792,2.968,19.752,215.548767,139.73075999999998,113.99795999999999,62.9208,62.9208,0.7426785565,0.2573214435,0.0,0.0,0.0,0.0,0.017935,0.0,0.0,0.0,0.0,158.48573199999998,0.0,57.02760000000001,0.0,0.0175,0.0,0.0,0.0,0.0,0.0,0.0
Aakirkeby og Lobbæk Fjernvarme,2023,342,342-3,Lobbæk Varmeværk,3720,Aakirkeby,400.0,69,2019,31582148,BORNHOLMS VARME A/S,,FJ,Fjernvarmeværk,træpille,Kedel,353000.0,350030.0,fvv,1985-01-01,00:00:00,20.792,2.968,19.752,196.034118,135.3564,114.4764,45.612,45.612,0.7504616837666666,0.24953831623333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.89466,0.0,79.774458,0.0,1.365,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2000,589.0,0,Aalestrup Varme a.m.b.a.,9620.0,Aalestrup,820.0,270.0,502.0,44279118.0,Ålestrup Varmeværk A M B A,0.0,FJ,Fjernvarmeværk,Barkanlæg,Kedel,353000.0,350030.0,fvv,0,2007-04-01,21.5,0.0,22.0,126.01209608,125.93879999994911,125.93879999994911,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28909608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.72300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2001,589.0,0,Aalestrup Varme a.m.b.a.,9620.0,Aalestrup,820.0,270.0,502.0,44279118.0,Ålestrup Varmeværk A M B A,0.0,FJ,Fjernvarmeværk,Barkanlæg,Kedel,353000.0,350030.0,fvv,0,2007-04-01,21.5,0.0,22.0,133.40842606,133.3115999999457,133.3115999999457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.32442606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2002,589.0,0,Aalestrup Varme a.m.b.a.,9620.0,Aalestrup,820.0,270.0,502.0,44279118.0,Ålestrup Varmeværk A M B A,0.0,FJ,Fjernvarmeværk,Savsmuldsanlæg,Kedel,353000.0,350030.0,fvv,0,2007-04-01,21.5,0.0,22.0,130.94394112799998,130.86359999994713,130.86359999994713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.302941128,0.0,0.0,0.0,0.0,0.0,0.0,101.488,29.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2003,589.0,0,Aalestrup Varme a.m.b.a.,9620.0,Aalestrup,820.0,270.0,502.0,44279118.0,Ålestrup Varmeværk A M B A,0.0,FJ,Fjernvarmeværk,Savsmuldsanlæg,Kedel,353000.0,350030.0,fvv,0,2007-04-01,21.5,0.0,22.0,132.179286924,132.14519999996028,132.14519999996028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125286924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.05399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2004,589.0,0,Aalestrup Varme a.m.b.a.,9620.0,Aalestrup,820.0,270.0,502.0,44279118.0,Ålestrup Varmeværk A M B A,0.0,FJ,Fjernvarmeværk,Barkanlæg,Kedel,353000.0,350030.0,fvv,0,2007-04-01,21.5,0.0,22.0,135.433034428,132.0802,132.0802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.033034428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2005,589.0,0,Aalestrup Varme a.m.b.a.,9620.0,Aalestrup,820.0,270.0,502.0,44279118.0,Ålestrup Varmeværk A M B A,0.0,FJ,Fjernvarmeværk,Barkanlæg,Kedel,353000.0,350030.0,fvv,0,2007-04-01,21.5,0.0,22.0,134.199223732,134.0604,134.0604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.527223732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2006,589.0,0,Aalestrup Varme a.m.b.a.,9620.0,Aalestrup,820.0,270.0,502.0,44279118.0,Ålestrup Varmeværk A M B A,0.0,FJ,Fjernvarmeværk,Barkanlæg,Kedel,353000.0,350030.0,fvv,0,2007-04-01,21.5,0.0,22.0,134.15,134.1504,134.1504,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2007,589.0,0,Aalestrup Varme a.m.b.a.,9620.0,Aalestrup,820.0,270.0,502.0,44279118.0,Ålestrup Varmeværk A M B A,0.0,FJ,Fjernvarmeværk,Barkanlæg,Kedel,353000.0,350030.0,fvv,0,2007-04-01,31.5,0.0,32.0,129.698,129.6972,129.6972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2008,589.0,0,Aalestrup Varme a.m.b.a.,9620.0,Aalestrup,820.0,270.0,502.0,44279118.0,Ålestrup Varmeværk A M B A,0.0,FJ,Fjernvarmeværk,Barkanlæg (nyt),Kedel,353000.0,350030.0,fvv,0,0,24.5,0.0,25.0,115.657,115.65719999999999,115.65719999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.93299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2009,589.0,0,Aalestrup Varme a.m.b.a.,9620.0,Aalestrup,820.0,270.0,502.0,44279118.0,Ålestrup Varmeværk A M B A,0.0,FJ,Fjernvarmeværk,Savsmuldsanlæg,Kedel,353000.0,350030.0,fvv,0,0,24.5,0.0,25.0,122.897,122.8968,122.8968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2010,589.0,0,Aalestrup Varme a.m.b.a.,9620.0,Aalestrup,820.0,270.0,502.0,44279118.0,Ålestrup Varmeværk A M B A,0.0,FJ,Fjernvarmeværk,Barkanlæg (nyt),Kedel,353000.0,350030.0,fvv,0,0,24.5,0.0,25.0,141.304,141.3036,141.3036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2011,589.0,0,Aalestrup Varme a.m.b.a.,9620.0,Aalestrup,820.0,270.0,502.0,44279118.0,Ålestrup Varmeværk A M B A,0.0,FJ,Fjernvarmeværk,Savsmuldsanlæg,Kedel,353000.0,350030.0,fvv,0,0,24.5,0.0,25.0,131.789,131.7888,131.7888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2012,589.0,0,Aalestrup Varme a.m.b.a.,9620.0,Aalestrup,820.0,270.0,502.0,44279118.0,Ålestrup Varmeværk A M B A,0.0,FJ,Fjernvarmeværk,Barkanlæg (nyt),Kedel,353000.0,350030.0,fvv,0,0,24.5,0.0,25.0,143.36599999999999,143.3664,143.3664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2013,378.0,378-1,Nørager Varmeværk,9610.0,Nørager,840.0,270.0,342.0,14411313.0,Nørager Fjernvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,kedel 1,Kedel,353000.0,350030.0,fvv,1988-01-01,0,33.6,2.0,31.35,164.79896,163.93967999999998,163.61927999999997,1.3788,1.3788,0.7522335095234883,0.24776649047651167,0.0,0.0,0.0,0.0,0.396,0.0,0.0,38.41596,0.0,0.0,0.0,0.0,125.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2014,378.0,378-1,Nørager Varmeværk,9610.0,Nørager,840.0,270.0,342.0,14411313.0,Nørager Fjernvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,kedel 1,Kedel,353000.0,350030.0,fvv,1988-01-01,0,33.6,2.0,31.35,154.8591996,154.09152,154.09152,0.55404,0.55404,0.7526962151799094,0.24730378482009066,0.0,0.0,0.0,0.0,0.175,0.0,0.0,33.6441996,0.0,0.0,0.0,0.0,121.03999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2015,378.0,378-1,Nørager Varmeværk,9610.0,Nørager,840.0,270.0,342.0,14411313.0,Aalestrup-Nørager Energi A.M.B.A,0.0,DC,Decentralt værk,kedel 1,Kedel,353000.0,350030.0,fvv,1988-01-01,0,33.6,2.0,31.35,160.84940840000002,151.2018,151.2018,0.34632,0.34632,0.7513949643831709,0.24860503561682915,0.0,0.0,0.0,0.0,0.667182,0.0,0.0,35.2572264,0.0,0.0,0.0,0.0,124.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2016,378.0,378-1,Nørager Varmeværk,9610.0,Nørager,840.0,270.0,342.0,14411313.0,Aalestrup-Nørager Energi A.M.B.A,0.0,DC,Decentralt værk,kedel 1,Kedel,353000.0,350030.0,fvv,1988-01-01,0,33.6,2.0,31.35,183.5461952,163.86696,163.86696,0.225,0.225,0.7488145253752334,0.25118547462476654,0.0,0.0,0.0,0.0,0.5653112,0.0,0.0,8.980884,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalestrup Fjernvarme,2017,378.0,378-1,Nørager Varmeværk,9610.0,Nørager,840.0,270.0,342.0,14411313.0,Aalestrup-Nørager Energi A.M.B.A,0.0,DC,Decentralt værk,kedel 1,Kedel,353000.0,350030.0,fvv,1988-01-01,0,53.6,2.0,51.35,179.505127,166.65668,166.65668,0.11376,0.11376,0.7861448768847961,0.213855123115204,0.0,0.0,0.0,0.0,0.089675,0.0,0.0,0.42055200000000004,0.0,0.0,0.0,0.0,146.1125,0.0,0.0,0.0,32.8824,0.0,0.0,0.0
Aalestrup Fjernvarme,2018,378.0,378-1,Nørager Varmeværk,9610.0,Nørager,840.0,270.0,342.0,14411313.0,Aalestrup-Nørager Energi A.M.B.A,0.0,DC,Decentralt værk,kedel 1,Kedel,353000.0,350030.0,fvv,1988-01-01,0,53.6,2.0,51.35,176.25227089999998,173.059272,173.059272,0.58284,0.58284,0.7867473836959954,0.21325261630400455,0.0,0.0,0.0,0.0,0.2220353,0.0,0.0,2.1289356,0.0,0.0,0.0,0.0,131.3025,0.0,0.0,0.0,42.5988,0.0,0.0,0.0
Aalestrup Fjernvarme (inkl. Hvam fra 2019),2019,378.0,378-3,Nørager Varmeværk,9610.0,Nørager,840.0,270.0,342.0,14411313.0,Aalestrup-Nørager Energi A.M.B.A,0.0,DC,Decentralt værk,gasmotor 4EK 02489,Forbrændingsmotor,353000.0,350030.0,kvt,1988-01-01,0,59.635999999999996,3.1310000000000002,55.953,196.35864926000002,184.82832,184.82832,6.649559999999999,6.649559999999999,0.7545849697111111,0.24541503028888892,0.0,0.0,0.0,0.0,0.10969046,0.0,0.0,21.2217588,0.0,0.0,0.0,0.0,136.32,0.0,0.0,0.0,38.7072,0.0,0.0,0.0
Aalestrup Fjernvarme (inkl. Hvam fra 2019),2020,378.0,378-3,Nørager Varmeværk,9610.0,Nørager,840.0,270.0,342.0,14411313.0,Aalestrup-Nørager Energi A.M.B.A,0.0,DC,Decentralt værk,gasmotor 4EK 02489,Forbrændingsmotor,353000.0,350030.0,kvt,1988-01-01,0,59.635999999999996,3.1310000000000002,55.953,184.6374156,181.08504000000002,181.08504000000002,0.8308800000000001,0.8308800000000001,0.7481808356999999,0.2518191643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7110556,0.0,0.0,0.0,0.0,141.73236,0.0,0.0,0.0,40.194,0.0,0.0,0.0
Aalestrup Fjernvarme (inkl. Hvam fra 2019),2021,378,378-3,Nørager Varmeværk,9610,Nørager,840.0,270,342,14411313,Aalestrup-Nørager Energi A.M.B.A,0.0,DC,Decentralt værk,gasmotor 4EK 02489,Forbrændingsmotor,353000.0,350030.0,kvt,1988-01-01,00:00:00,59.635999999999996,3.1310000000000002,55.953,202.8017474,195.66719999999998,195.66719999999998,2.106,2.106,0.7476293410888889,0.25237065891111116,0.0,0.0,0.0,0.0,0.233155,0.0,0.0,8.8572924,0.0,0.0,0.0,0.0,158.3125,0.0,0.0,0.0,35.3988,0.0,0.0,0.0
Aalestrup Fjernvarme (inkl. Hvam fra 2019),2022,378,378-3,Nørager Varmeværk,9610,Nørager,840.0,270,342,14411313,Aalestrup-Nørager Energi A.M.B.A,0.0,DC,Decentralt værk,gasmotor 4EK 02489,Forbrændingsmotor,353000.0,350030.0,kvt,1988-01-01,00:00:00,59.635999999999996,3.1310000000000002,55.953,191.7461708,185.30424,185.30424,2.23236,2.23236,0.7492431813,0.2507568187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4497708000000005,0.0,0.0,0.0,0.0,143.17999999999998,0.0,0.0,0.0,42.1164,0.0,0.0,0.0
Aalestrup Fjernvarme (inkl. Hvam fra 2019),2023,378,378-3,Nørager Varmeværk,9610,Nørager,840.0,270,342,14411313,Aalestrup-Nørager Energi A.M.B.A,,DC,Decentralt værk,gasmotor 4EK 02489,Forbrændingsmotor,353000.0,350030.0,kvt,1988-01-01,00:00:00,59.635999999999996,3.1310000000000002,55.953,204.94217980000002,201.70080000000002,201.70080000000002,1.5447600000000001,1.5447600000000001,0.7501369404333333,0.24986305956666666,0.0,0.0,0.0,0.0,0.104023,0.0,0.0,4.6414368,0.0,0.0,0.0,0.0,161.42112,0.0,0.0,0.0,38.7756,0.0,0.0,0.0
Aars Fjernvarme,2000,34.0,0,I/S Aars Varmeværk,9600.0,Aars,820.0,334.0,30.0,76277915.0,I/S Aars Varmeværk,100.0,DC,Decentralt værk,"Forbrændingen, Ovn 1",Kedel,353000.0,350030.0,fvv,1955-09-01,0,59.379999999999995,2.89,49.49,493.94037725,300.47,300.47,63.3528,55.7748,0.8551674918732752,0.1448325081267248,0.0,0.0,0.0,0.0,0.6922524,0.0,0.0,8.07412485,480.342,0.0,0.0,0.0,0.0,4.832,0.0,0.0,0.0,0.0,0.0,0.0
Aars Fjernvarme,2001,34.0,0,I/S Aars Varmeværk,9600.0,Aars,820.0,334.0,30.0,76277915.0,I/S Aars Varmeværk,100.0,DC,Decentralt værk,"Forbrændingen, ovn 2",Dampturbine,353000.0,350030.0,kvt,1955-09-01,0,59.379999999999995,2.89,49.49,538.39638667,313.159,313.159,71.748,63.162,0.8527286029744326,0.1472713970255674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.73038667,520.256,0.0,0.0,0.0,0.0,6.41,0.0,0.0,0.0,0.0,0.0,0.0
Aars Fjernvarme,2002,34.0,0,I/S Aars Varmeværk,9600.0,Aars,820.0,334.0,30.0,76277915.0,I/S Aars Varmeværk,100.0,DC,Decentralt værk,"Forbrændingen, Ovn 1",Kedel,353000.0,350030.0,fvv,1955-09-01,0,59.379999999999995,2.89,49.49,536.04602624,312.662,312.662,71.9424,62.7948,0.85298418539804,0.14701581460196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25202624,521.3489999999999,0.0,0.0,0.0,0.0,9.445,0.0,0.0,0.0,0.0,0.0,0.0
Aars Fjernvarme,2003,34.0,0,I/S Aars Varmeværk,9600.0,Aars,820.0,334.0,30.0,76277915.0,I/S Aars Varmeværk,100.0,DC,Decentralt værk,Ovn 3,Kedel,353000.0,350030.0,fvv,1955-09-01,0,59.379999999999995,2.89,49.49,526.5035372,308.05,308.05,72.828,63.8964,0.8544165731230347,0.1455834268769654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7065372,515.846,0.0,0.0,0.0,0.0,3.951,0.0,0.0,0.0,0.0,0.0,0.0
Aars Fjernvarme,2004,34.0,0,I/S Aars Varmeværk,9600.0,Aars,820.0,334.0,30.0,76277915.0,I/S Aars Varmeværk,100.0,DC,Decentralt værk,"Forbrændingen, ovn 2",Dampturbine,353000.0,350030.0,kvt,1955-09-01,0,59.379999999999995,2.89,49.49,481.09472,324.7812,324.7812,73.1268,64.0296,0.8626251082455095,0.1373748917544904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27472,473.056,0.0,0.0,0.0,0.0,2.764,0.0,0.0,0.0,0.0,0.0,0.0
Aars Fjernvarme,2005,34.0,0,I/S Aars Varmeværk,9600.0,Aars,820.0,334.0,30.0,76277915.0,I/S Aars Varmeværk,100.0,DC,Decentralt værk,"Forbrændingen, ovn 2",Dampturbine,353000.0,350030.0,kvt,1955-09-01,0,59.379999999999995,2.89,49.49,538.6481144,402.8544,402.0984,64.9296,56.5488,0.8684056400518309,0.1315943599481692,0.0,0.0,1.252,0.0,0.0,0.0,0.0,23.6061144,488.353,0.0,0.0,0.0,0.0,25.437,0.0,0.0,0.0,0.0,0.0,0.0
Aars Fjernvarme,2006,34.0,0,I/S Aars Varmeværk,9600.0,Aars,820.0,334.0,30.0,76277915.0,I/S Aars Varmeværk,100.0,DC,Decentralt værk,Ovn 3,Kedel,353000.0,350030.0,fvv,1955-09-01,0,59.379999999999995,2.89,49.49,585.205348,334.3392,334.3392,73.7748,61.9092,0.8517501842573498,0.1482498157426502,0.0,0.0,0.459,0.0,0.0,0.0,0.0,9.093348,565.971,0.0,0.0,0.0,0.0,9.682,0.0,0.0,0.0,0.0,0.0,0.0
Aars Fjernvarme,2007,34.0,0,I/S Aars Varmeværk,9600.0,Aars,820.0,334.0,30.0,76277915.0,I/S Aars Varmeværk,100.0,DC,Decentralt værk,"Forbrændingen, ovn 2",Dampturbine,353000.0,350030.0,kvt,1955-09-01,0,59.379999999999995,2.89,49.49,543.4924148,316.332,316.332,72.828,61.4772,0.8526925743886771,0.14730742561132298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9504148,526.925,0.0,0.0,0.0,0.0,10.617,0.0,0.0,0.0,0.0,0.0,0.0
Aars Fjernvarme,2008,34.0,0,I/S Aars Varmeværk,9600.0,Aars,820.0,334.0,30.0,76277915.0,I/S Aars Varmeværk,100.0,DC,Decentralt værk,"Forbrændingen, Ovn 1",Kedel,353000.0,350030.0,fvv,1955-09-01,0,59.379999999999995,2.89,49.49,576.1971772,333.2556,333.2556,75.4092,62.9064,0.8527170566167346,0.1472829433832654,0.0,0.0,1.84551,0.0,0.0,0.0,0.0,7.6836672,565.9399999999999,0.0,0.0,0.0,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0
Aars Fjernvarme,2009,34.0,0,I/S Aars Varmeværk,9600.0,Aars,820.0,334.0,30.0,76277915.0,I/S Aars Varmeværk,100.0,DC,Decentralt værk,"Forbrændingen, Ovn 1",Kedel,353000.0,350030.0,fvv,1955-09-01,0,59.379999999999995,2.89,49.49,530.758012,325.03679999999997,325.03679999999997,68.5008,55.656,0.8552230504989133,0.1447769495010866,0.0,0.0,0.86178,0.0,0.0,0.0,0.0,2.036232,509.649,0.0,0.0,0.0,0.0,18.211,0.0,0.0,0.0,0.0,0.0,0.0
Aars Fjernvarme,2010,34.0,0,I/S Aars Varmeværk,9600.0,Aars,820.0,334.0,30.0,76277915.0,I/S Aars Varmeværk,100.0,DC,Decentralt værk,"Forbrændingen, Ovn 1",Kedel,353000.0,350030.0,fvv,1955-09-01,0,59.379999999999995,2.89,49.49,625.8425556,409.896,409.896,55.0512,45.3672,0.8562443651535416,0.1437556348464586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0665556,544.926,0.0,12.357,0.0,19.019,37.474,0.0,0.0,0.0,0.0,0.0,0.0
Aars Fjernvarme,2011,34.0,0,I/S Aars Varmeværk,9600.0,Aars,820.0,334.0,30.0,76277915.0,I/S Aars Varmeværk,100.0,DC,Decentralt værk,Ovn 3,Kedel,353000.0,350030.0,fvv,1955-09-01,0,59.379999999999995,2.89,49.49,557.6721543499999,410.382,362.44800000000004,57.5604,46.638,0.8649182731867076,0.1350817268132924,0.0,0.0,1.25051595,0.0,0.0,0.0,0.0,5.4966384,510.53999999999996,0.0,5.757000000000001,0.0,10.387,24.241,0.0,0.0,0.0,0.0,0.0,0.0
Aars Fjernvarme,2012,34.0,0,I/S Aars Varmeværk,9600.0,Aars,820.0,334.0,30.0,76277915.0,I/S Aars Varmeværk,100.0,DC,Decentralt værk,Ovn 3,Kedel,353000.0,350030.0,fvv,1955-09-01,0,59.379999999999995,2.89,49.49,583.7318457,419.81759999999997,405.5616,50.5476,36.0072,0.8666178458211486,0.1333821541788514,0.0,0.0,0.0085365,0.0,0.0,0.0,0.0,5.7193092,485.16700000000003,0.0,7.171,0.0,50.512,35.154,0.0,0.0,0.0,0.0,0.0,0.0
Aars Fjernvarme,2013,34.0,34-8,Aars Fjernvarme Dybvad Mølle Vej,9600.0,Aars,820.0,334.0,30.0,76277915.0,I/S Aars Varmeværk,1.0,DC,Decentralt værk,Støttebrænder,Kedel,353000.0,350030.0,fvv,1955-09-01,2013-01-01,99.39,8.92,79.51,640.7145296,412.5816,412.5816,50.7384,36.2412,0.7703072774755604,0.22969272252443962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1588296,518.7076,0.0,7.946,0.0,83.6993,24.03,0.0,0.0,0.0,0.0,0.1728,0.0
Aars Fjernvarme,2014,34.0,34-1,Aars Fjernvarme Dybvad Mølle Vej,9600.0,Aars,820.0,334.0,30.0,76277915.0,I/S Aars Varmeværk,1.0,DC,Decentralt værk,Ovnlinie 1,Kedel,353000.0,350030.0,fvv,1955-09-01,0,89.1,7.45,71.01,584.3657364,378.52455599999996,378.52455599999996,48.362904,36.421704,0.7082326230933733,0.29176737690662674,0.0,0.0,0.026172,0.0,0.0,0.0,0.0,3.6479124,493.7095,0.0,2.117,0.0,73.0776,11.682,0.0,0.0,0.0,0.0,0.105552,0.0
Aars Fjernvarme,2015,34.0,34-2,Aars Fjernvarme Dybvad Mølle Vej,9600.0,Aars,820.0,334.0,2265.0,54442912.0,Aars Fjernvarme Amba,1.0,DC,Decentralt værk,Træpillekedel,Kedel,353000.0,350030.0,fvv,1955-09-01,0,89.1,7.45,71.01,570.39181803,405.283356,405.283356,38.071188,27.207828,0.7087316102633296,0.2912683897366703,0.0,0.0,0.0099186,0.0,0.11295463,0.0,0.0,2.1220848,518.711,0.0,2.5955,0.0,35.8618,9.2844,0.0,0.0,0.0,0.0,1.69416,0.0
Aars Fjernvarme,2016,34.0,34-1,Aars Fjernvarme Dybvad Mølle Vej,9600.0,Aars,820.0,334.0,2265.0,54442912.0,Aars Fjernvarme Amba,1.0,DC,Decentralt værk,Ovnlinie 1,Kedel,353000.0,350030.0,fvv,1955-09-01,0,89.1,7.45,71.01,580.88333099,485.895492,485.895492,40.911372,29.312172,0.7172339105655,0.28276608943450005,0.0,0.0,0.4201584,0.0,0.16561179,0.0,0.0,4.5143208,486.1478,0.0,1.102,0.0,73.4103,14.9975,0.0,0.0,0.0,0.0,0.12564,0.0
Aars Fjernvarme,2017,34.0,34-1,Aars Fjernvarme Dybvad Mølle Vej,9600.0,Aars,820.0,334.0,2265.0,54442912.0,Aars Fjernvarme Amba,1.0,DC,Decentralt værk,Ovnlinie 1,Kedel,353000.0,350030.0,fvv,1955-09-01,0,89.1,7.45,71.01,648.75909671,537.006744,537.006744,54.204336000000005,40.704336000000005,0.7127579661495002,0.28724203385049984,0.0,0.0,0.0,0.0,0.14394631,0.0,0.0,2.6591004,547.3204000000001,0.0,5.481,0.0,85.7693,7.32235,0.0,0.0,0.0,0.0,0.063,0.0
Aars Fjernvarme,2018,34.0,34-4,Aars Fjernvarme Dybvad Mølle Vej,9600.0,Aars,820.0,334.0,2265.0,54442912.0,Aars Fjernvarme Amba,1.0,DC,Decentralt værk,Ovnlinie 2,Dampturbine,353000.0,350030.0,kvt,1955-09-01,0,89.1,7.45,71.01,615.2644558,540.0417600000001,540.0417600000001,52.432596,39.764196,0.7181548739145351,0.2818451260854649,0.0,0.0,0.0,0.0,0.1415078,0.0,0.0,6.4496519999999995,496.47220000000004,0.0,3.6395,0.0,98.931,9.5816,0.0,0.0,0.0,0.0,0.048996,0.0
Aars Fjernvarme,2019,34.0,34-1,Aars Fjernvarme Dybvad Mølle Vej,9600.0,Aars,820.0,334.0,2265.0,54442912.0,Aars Fjernvarme Amba,1.0,DC,Decentralt værk,Ovnlinie 1,Kedel,353000.0,350030.0,fvv,1955-09-01,0,89.1,7.45,71.01,619.06034485,482.2047360000001,482.2047360000001,57.241116000000005,44.698716000000005,0.7161503752,0.28384962480000003,0.0,0.0,0.01036575,0.0,0.0531615,0.0,0.0,10.3524696,526.979,0.0,4.7705,0.0,68.0505,8.778,0.0,0.0,0.0,0.0,0.066348,0.0
Aars Fjernvarme,2020,34.0,34-2,Aars Fjernvarme Dybvad Mølle Vej,9600.0,Aars,820.0,334.0,2265.0,54442912.0,Aars Fjernvarme Amba,1.0,DC,Decentralt værk,Træpillekedel,Kedel,353000.0,350030.0,fvv,1955-09-01,0,89.1,7.45,71.01,576.7150810200001,482.305752,482.305752,50.330196,38.115396000000004,0.7015345683866666,0.29846543161333333,0.0,0.0,0.0,0.0,0.10873982,0.0,0.0,2.2452012,479.7984,0.0,4.7415,0.0,86.41689,2.45035,0.0,0.0,0.0,0.0,0.954,0.0
Aars Fjernvarme,2021,34,34-2,Aars Fjernvarme Dybvad Mølle Vej,9600,Aars,820.0,334,2265,54442912,Aars Fjernvarme Amba,1.0,DC,Decentralt værk,Træpillekedel,Kedel,353000.0,350030.0,fvv,1955-09-01,00:00:00,89.1,7.45,71.01,598.6508367,516.613104,516.613104,50.334516,38.872116,0.7213579820066667,0.2786420179933333,0.0,0.0,0.0,0.0,0.1378783,0.0,0.0,11.6722584,418.4562,0.0,0.7975,0.0,146.7207,19.2535,0.0,0.0,0.0,0.0,1.6128,0.0
