vaerk_id,vrkanl_ny,vaerk_navn,aar,vaerk_postnr,vaerk_postdistrikt,vaerk_kommune,fv_net,fv_net_navn,selskab_id,cvr,selskab_navn,kvoteaktivitet,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,DB07,NR117,aktoer,idriftdato,skrotdato,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
2404,2404-1,"Stoholm Fjernvarme, Ågade",2021,7850,Stoholm Jyll,791,233,Stoholm Fjernvarme,421,68738016,Stoholm Fjernvarmeværk,0.0,FJ,Fjernvarmeværk,Varmepumpe,Varmepumpe Luft,353000.0,350030.0,fvv,2020-07-01,00:00:00,1.0,0.0,2.7,24.2208,24.2208,24.2208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1252,16.0956
2405,2405-1,Høje Taastrup Fjernvarme - Litauen Alle,2021,2630,Taastrup,169,2,Storkøbenhavns Fjernvarme,227,13057117,HØJE TAASTRUP FJERNVARME A.M.B.A.,0.0,FJ,Fjernvarmeværk,Varmepumpe,Varmepumpe Luft,353000.0,350030.0,fvv,2019-01-01,00:00:00,0.755,0.0,3.2,32.42736,32.42736,32.42736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.621640000000001,23.80572
2406,2406-2,Central Vindinge Vest,2021,4000,Roskilde,265,2,Storkøbenhavns Fjernvarme,2111,32837425,FORS Varme Roskilde A/S,0.0,FJ,Fjernvarmeværk,Gaskedel 2,Kedel,353000.0,350030.0,fvv,2019-07-01,00:00:00,0.32,0.0,0.29,2.7977202,2.71206,2.71206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7977202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,2406-1,Central Vindinge Vest,2021,4000,Roskilde,265,2,Storkøbenhavns Fjernvarme,2111,32837425,FORS Varme Roskilde A/S,0.0,FJ,Fjernvarmeværk,Gaskedel 1,Kedel,353000.0,350030.0,fvv,2019-07-01,00:00:00,0.32,0.0,0.29,2.7977202,2.71206,2.71206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7977202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,2407-1,Varmepumpe Bjergmarken Renseanlæg,2021,4000,Roskilde,265,2,Storkøbenhavns Fjernvarme,2111,32837425,FORS Varme Roskilde A/S,0.0,FJ,Fjernvarmeværk,Varmepumpe,Varmepumpe Spildevand,353000.0,350030.0,fvv,2020-09-01,00:00:00,2.5,0.0,8.0,83.5452,83.5452,83.5452,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.77614,0.0,0.0,26.76906,0.0
2408,2408-1,RUC Varmeværk,2021,4000,Roskilde,265,2,Storkøbenhavns Fjernvarme,2111,32837425,FORS Varme Roskilde A/S,0.0,FJ,Fjernvarmeværk,RUC Kedel 1,Kedel,353000.0,350030.0,fvv,1973-01-01,2023-08-01 00:00:00,4.6,0.0,3.2,0.0096849,0.00617,-0.00182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009684900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,2408-3,RUC Varmeværk,2021,4000,Roskilde,265,2,Storkøbenhavns Fjernvarme,2111,32837425,FORS Varme Roskilde A/S,0.0,FJ,Fjernvarmeværk,RUC Kedel 3,Kedel,353000.0,350030.0,fvv,1973-01-01,2023-08-01 00:00:00,1.4,0.0,1.0,0.0010761,0.00069,-0.0073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0010761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,2408-4,RUC Varmeværk,2021,4000,Roskilde,265,2,Storkøbenhavns Fjernvarme,2111,32837425,FORS Varme Roskilde A/S,0.0,FJ,Fjernvarmeværk,RUC Kedel 4,Kedel,353000.0,350030.0,fvv,1973-01-01,2023-08-01 00:00:00,0.7,0.0,0.5,0.000355113,5.999999999999999e-05,-0.00793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000355113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,2408-2,RUC Varmeværk,2021,4000,Roskilde,265,2,Storkøbenhavns Fjernvarme,2111,32837425,FORS Varme Roskilde A/S,0.0,FJ,Fjernvarmeværk,RUC Kedel 2,Kedel,353000.0,350030.0,fvv,1973-01-01,2023-08-01 00:00:00,2.9,0.0,2.0,0.010761,0.006860000000000001,-0.00113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2409,2409-1,Kiddegård Biogas,2021,7300,Jelling,630,0,0,2390,29936056,Kiddegaard Biogas ApS,0.0,LO,Lokalt værk,Jenbacher,Forbrændingsmotor,11100.0,10000.0,pev,2019-12-31,00:00:00,2.1,0.851,0.95,67.009994,32.83488,0.0,24.1236,24.1236,0.0,0.7550001273,0.2449998727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.009994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,2410-1,Fjernvarme Horsens A/S - Saturnvej,2021,8700,Horsens,615,148,Horsens Fjernvarme,213,66166228,Fjernvarme Horsens A.m.b.A,0.0,FJ,Fjernvarmeværk,Varmepumpe,Varmepumpe Overskudsvarme,353000.0,350030.0,fvv,2019-12-18,00:00:00,2.435,0.0,10.786,132.0804,132.0804,132.0804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.6616,0.0,0.0,24.4188,0.0
2411,2411-1,Fjernvarme Horsens A/S - Endelavevej,2021,8700,Horsens,615,148,Horsens Fjernvarme,213,66166228,Fjernvarme Horsens A.m.b.A,0.0,FJ,Fjernvarmeværk,Elkedel,Elpatron,353000.0,350030.0,fvv,2021-03-22,00:00:00,15.0,0.0,15.0,75.1068,75.1068,75.1068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1068,0.0
2412,2412-1,Hærup Biogas,2021,9500,Hobro,791,0,0,2391,39131919,Hærup Biogas ApS,0.0,LO,Lokalt værk,Jenbacher JMS 320,Forbrændingsmotor,352100.0,350020.0,kvt,2019-12-31,00:00:00,2.47,0.99,0.45,16.7650002,7.293600000000001,0.0,7.293600000000001,7.293600000000001,0.2175246022,0.7824753978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7650002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,2413-1,Bælum Varmeværks Solvarmeanlæg,2021,9574,Bælum,840,319,Bælum Fjernvarme,73,58113719,BÆLUM VARMEVÆRK AMBA,0.0,FJ,Fjernvarmeværk,Solvarmeanlæg,Solvarme,353000.0,350030.0,fvv,2019-05-01,00:00:00,3.4,0.0,3.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,2414-1,Ringsted Varmepumpe,2021,4100,Ringsted,329,34,Ringsted Fjernvarme,2214,34609705,RINGSTED FJERNVARME A/S,0.0,FJ,Fjernvarmeværk,Varmepumpe - luft + andet,Varmepumpe Anden,353000.0,350030.0,fvv,2021-06-08,00:00:00,2.6,0.0,10.0,120.5604,120.5604,120.5604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0304,82.53
2415,2415-1,VP syd (Air liquide),2021,8722,Hedensted,766,146,Hedensted Fjernvarme,192,41529911,Hedensted Fjernvarme Amba,0.0,FJ,Fjernvarmeværk,VP syd (Air liquide),Varmepumpe Overskudsvarme,353000.0,350030.0,fvv,2020-08-01,00:00:00,2.0,0.0,8.5,64.47672,64.47672,64.47672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.7998252,0.0,0.0,15.6768948,0.0
2416,2416-1,Solvarmeanlæg - 11000 m2,2021,8722,Hedensted,766,146,Hedensted Fjernvarme,192,41529911,Hedensted Fjernvarme Amba,0.0,FJ,Fjernvarmeværk,Solvarmeanlæg - 11000 m2,Solvarme,353000.0,350030.0,fvv,2016-07-01,00:00:00,8.0,0.0,8.0,17.58636,17.58636,17.58636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58636,0.0,0.0,0.0
2418,2418-1,"Næstved Fjernvarme, Vestergårdsvej",2021,4700,Næstved,370,0,0,341,69995713,Næstved Fjernvarme A.M.B.A.,0.0,FJ,Fjernvarmeværk,Naturgaskedel,Kedel,353000.0,350030.0,fvv,2021-10-01,2022-12-12 00:00:00,1.2,0.0,1.09,1.21212,1.21212,1.21212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2420,2420-1,Biomasseværk,2021,5750,Ringe,430,84,Ringe Fjernvarme,368,32476813,Midtfyns Fjernvarme A.m.b.A,0.0,FJ,Fjernvarmeværk,Biomassefyret kedel,Kedel,353000.0,350030.0,fvv,2021-10-01,00:00:00,5.0,0.0,5.0,44.98434,39.72672,39.72672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.98434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2421,2421-1,Sorø Bioenergi,2021,4180,Sorø,340,36,Sorø Fjernvarme,2354,39170523,Sorø Fjernvarme A/S,0.0,DC,Decentralt værk,Flisfyret ORC anlæg,Organic Rankine (ORC),351100.0,350010.0,kvt,2021-07-01,00:00:00,12.0,0.95,11.0,37.05316,36.8316,36.8316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9378,30.11536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,2422-1,Aarhus Ø Varmepumpe,2021,8000,Aarhus C,751,206,Århus Fjernvarme,2374,40844309,Kredsløb Fjernvarme A/S,0.0,FJ,Fjernvarmeværk,Varmepumpe 1,Varmepumpe Havvand,353000.0,350030.0,fvv,2021-01-01,00:00:00,0.7,0.0,2.0,11.17404,11.17404,11.17404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.939444,7.234596000000002
2423,2423-1,Solvarme,2021,4720,Præstø,390,56,Præstø Fjernvarme,2275,67247817,PRÆSTØ FJERNVARME,0.0,FJ,Fjernvarmeværk,Solvarme,Solvarme,353000.0,350030.0,fvv,2021-08-01,00:00:00,5.5,0.0,5.5,3.962232,3.962231999999999,3.962231999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.962231999999999,0.0,0.0,0.0
2424,2424-1,Varmepumpe,2021,5610,Assens,420,71,Assens Fjernvarme,2362,40517987,Assens Fjernvarme Produktion A/S,0.0,FJ,Fjernvarmeværk,Varmepumpe,Varmepumpe Luft,353000.0,350030.0,fvv,2021-05-27,00:00:00,2.3,0.0,7.2,22.84092,22.84092,22.84092,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.792668000000001,15.048252
2425,2425-1,Arla varmepumpe,2021,6340,Kruså,580,97,Padborg-Bov Fjernvarme,22,22725513,PADBORG FJERNVARME A.M.B.A.,0.0,FJ,Fjernvarmeværk,Varmepumpe spildevand,Varmepumpe Spildevand,353000.0,350030.0,fvv,2021-01-01,00:00:00,0.35,0.0,1.2,12.3732,12.3732,12.3732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1137484,0.0,0.0,4.2594516,0.0
2428,2428-1,Mobil kedel,2021,8210,Aarhus V,751,206,Århus Fjernvarme,2374,40844309,Kredsløb Fjernvarme A/S,0.0,FJ,Fjernvarmeværk,Mobil kedel,Kedel,353000.0,350030.0,fvv,2021-01-01,00:00:00,5.75,0.0,5.0,6.643124,5.082264,5.082264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.643123999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,2430-1,Tietgenbyens Varmecentral,2021,5220,Odense SØ,461,79,Fjernvarme Fyn,2243,36474718,FJERNVARME FYN PRODUKTION A/S,0.0,FJ,Fjernvarmeværk,TBV1,Varmepumpe Overskudsvarme,353000.0,350030.0,fvv,2019-09-04,00:00:00,5.41,0.0,23.85,260.2862,260.286,260.286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.965,0.0,0.0,64.3212,0.0
2430,2430-2,Tietgenbyens Varmecentral,2021,5220,Odense SØ,461,79,Fjernvarme Fyn,2243,36474718,FJERNVARME FYN PRODUKTION A/S,0.0,FJ,Fjernvarmeværk,TBV2,Varmepumpe Overskudsvarme,353000.0,350030.0,fvv,2021-03-01,00:00:00,4.177,0.0,20.697,201.4408,201.441,201.441,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.66,0.0,0.0,49.78080000000001,0.0
2431,2431-1,Ejby Mølle Varmecentral (EMV),2021,5220,Odense SØ,461,79,Fjernvarme Fyn,2243,36474718,FJERNVARME FYN PRODUKTION A/S,0.0,FJ,Fjernvarmeværk,EMV,Varmepumpe Spildevand,353000.0,350030.0,fvv,2020-12-01,00:00:00,6.0,0.0,20.2,104.073,104.073,104.073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3508324,0.0,0.0,32.7221676,0.0
2432,2432-1,Overskudsvarme Tværgade,2021,5000,Odense C,461,79,Fjernvarme Fyn,2401,41956712,ROYAL UNIBREW A/S,0.0,ER,Erhvervsværk,Overskudsvarme,Overskudsvarme,110500.0,110000.0,pvp,2020-07-01,00:00:00,0.4,0.0,0.4,3.6576,3.6576,3.6576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6576,0.0,0.0,0.0,0.0
2433,2433-2,Tasso A/S,2021,5000,Odense C,461,79,Fjernvarme Fyn,2402,37851515,TASSO A/S,0.0,ER,Erhvervsværk,Overskudsvarme højtemp. (fremløb),Overskudsvarme,245100.0,240000.0,pvp,2020-06-01,00:00:00,0.25,0.0,0.25,1.926,1.926,1.926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.926,0.0,0.0,0.0,0.0
2433,2433-1,Tasso A/S,2021,5000,Odense C,461,79,Fjernvarme Fyn,2402,37851515,TASSO A/S,0.0,ER,Erhvervsværk,Overskudsvarme lavtemp. (returløb),Overskudsvarme,245100.0,240000.0,pvp,2014-06-01,00:00:00,2.0,0.0,2.0,14.723,14.723,14.723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.723,0.0,0.0,0.0,0.0
2434,2434-1,Envases Odense,2021,5000,Odense C,461,79,Fjernvarme Fyn,2403,67287118,Envases Europe A/S,0.0,ER,Erhvervsværk,Overskudsvarmeanlæg,Overskudsvarme,259200.0,250000.0,pvp,2012-06-01,00:00:00,3.0,0.0,3.0,40.32652,40.018,40.018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.018,0.0,0.0,0.30852,0.0
2456,2456-1,KEC,2021,2770,Kastrup,185,2,Storkøbenhavns Fjernvarme,2416,32667740,TÅRNBYFORSYNING VARME A/S,0.0,FJ,Fjernvarmeværk,KEC,Varmepumpe Spildevand,353000.0,350030.0,fvv,2020-08-01,00:00:00,2.0,0.0,6.2,54.4392,54.43920000000001,54.43920000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.22868,0.0,0.0,17.21052,0.0
1,1-14,Crossbridge Energy A/S,2022,7000,Fredericia,607,81,TVIS,1,10373816,Crossbridge Energy A/S,2.0,ER,Erhvervsværk,U-5800 Overskudsvarme (del af 1-2),Overskudsvarme,192000.0,190000.0,pvp,1994-01-01,00:00:00,56.0,0.0,56.0,1513.13,1513.13,1513.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.13,0.0,0.0,0.0,0.0
1,1-2,Crossbridge Energy A/S,2022,7000,Fredericia,607,81,TVIS,1,10373816,Crossbridge Energy A/S,2.0,ER,Erhvervsværk,U-2000 Gasturbine,Gasturbine,192000.0,190000.0,pev,1993-01-01,00:00:00,97.23,26.0,52.0,1883.00781513,744.23,251.75,498.440088,498.440088,0.0668478373,0.8023826577,0.1307695051,0.0,0.0,0.0,0.0,1883.00781513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2-4,Assens Fjernvarme Stejlebjergvej,2022,5610,Assens,420,71,Assens Fjernvarme,2362,40517987,Assens Fjernvarme Produktion A/S,0.0,DC,Decentralt værk,Blok II,Dampturbine,353000.0,350030.0,kvt,1999-03-23,00:00:00,17.2,4.7,14.9,374.50837,275.287248,267.924348,68.56848,64.33955999999999,0.3675315027,0.6324684973,0.0,0.0,0.0,0.0,0.17744,0.0,0.0,0.0,0.0,0.0,0.0,374.33093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2-1,Assens Fjernvarme Stejlebjergvej,2022,5610,Assens,420,71,Assens Fjernvarme,2362,40517987,Assens Fjernvarme Produktion A/S,0.0,DC,Decentralt værk,Blok I,Kedel,353000.0,350030.0,fvv,1984-02-01,00:00:00,20.8,0.0,18.9,18.48307,17.577612,17.577612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.48307,0.0,0.0,0.0,0.0,0.0,0.0
3,3-3,Assens Fjernvarme (Mariagerfjord),2022,9550,Mariager,846,209,Assens (v. Mariager) Fjernvarme,4,27837417,ASSENS FJERNVARME A M B A,0.0,FJ,Fjernvarmeværk,Fliskedel,Kedel,353000.0,350030.0,fvv,2008-10-01,00:00:00,6.0,0.0,6.0,73.7496,72.2736,72.2736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3-2,Assens Fjernvarme (Mariagerfjord),2022,9550,Mariager,846,209,Assens (v. Mariager) Fjernvarme,4,27837417,ASSENS FJERNVARME A M B A,0.0,FJ,Fjernvarmeværk,Oliereservekedel,Kedel,353000.0,350030.0,fvv,1994-11-01,00:00:00,5.8,0.0,5.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4-3,Aulum Fjernvarme A.m.b.a. (Rugbjergvej 3),2022,7490,Aulum,657,159,Aulum Fjernvarme,5,39042010,AULUM FJERNVARME AMBA,0.0,FJ,Fjernvarmeværk,"Kedel 2 6,6 MW,  Naturgas",Kedel,353000.0,350030.0,fvv,1965-09-01,00:00:00,6.6,0.0,5.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4-2,Aulum Fjernvarme A.m.b.a. (Rugbjergvej 3),2022,7490,Aulum,657,159,Aulum Fjernvarme,5,39042010,AULUM FJERNVARME AMBA,0.0,FJ,Fjernvarmeværk,"Kedel 1 4,1 MW, Gasolie",Kedel,353000.0,350030.0,fvv,1976-08-01,00:00:00,4.1,0.0,3.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5-7,Aulum Fjernvarme A.m.b.a. (Kulvej 5),2022,7490,Aulum,657,159,Aulum Fjernvarme,5,39042010,AULUM FJERNVARME AMBA,1.0,DC,Decentralt værk,Varmepumpe 1 og 2,Varmepumpe Luft,353000.0,350030.0,fvv,2020-09-10,00:00:00,1.2,0.0,4.0,50.44068,50.44068,46.905624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.259868,34.180812
5,5-2,Aulum Fjernvarme A.m.b.a. (Kulvej 5),2022,7490,Aulum,657,159,Aulum Fjernvarme,5,39042010,AULUM FJERNVARME AMBA,1.0,DC,Decentralt værk,Gasmotor,Forbrændingsmotor,353000.0,350030.0,kvt,2006-12-12,00:00:00,11.34,5.1,5.65,17.8656192,9.14616,9.14616,7.972812000000001,7.902,0.2559709769,0.7440290231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8656192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5-3,Aulum Fjernvarme A.m.b.a. (Kulvej 5),2022,7490,Aulum,657,159,Aulum Fjernvarme,5,39042010,AULUM FJERNVARME AMBA,1.0,DC,Decentralt værk,Naturgas kedel,Kedel,353000.0,350030.0,fvv,2006-02-01,00:00:00,11.0,0.0,11.0,2.9740392,3.05316,3.05316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9740392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5-5,Aulum Fjernvarme A.m.b.a. (Kulvej 5),2022,7490,Aulum,657,159,Aulum Fjernvarme,5,39042010,AULUM FJERNVARME AMBA,1.0,DC,Decentralt værk,Elkedel (ikke kvoteomfattet),Elpatron,353000.0,350030.0,fvv,2010-10-01,00:00:00,10.0,0.0,10.0,21.703788,21.51864,21.51864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.703788,0.0
5,5-6,Aulum Fjernvarme A.m.b.a. (Kulvej 5),2022,7490,Aulum,657,159,Aulum Fjernvarme,5,39042010,AULUM FJERNVARME AMBA,1.0,DC,Decentralt værk,Solvarme,Solvarme,353000.0,350030.0,fvv,2015-09-01,00:00:00,11.1,0.0,11.1,28.5372,28.5372,27.3996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5372,0.0,0.0,0.0
6,6-10,Aabybro Fjernvarmeværk,2022,9440,Aabybro,849,329,Aabybro Fjernvarme,6,17779710,AABYBRO FJERNVARME,0.0,FJ,Fjernvarmeværk,Biomasse kedel,Kedel,353000.0,350030.0,fvv,2016-04-14,00:00:00,10.0,0.0,10.0,149.957,158.2956,158.2956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6-8,Aabybro Fjernvarmeværk,2022,9440,Aabybro,849,329,Aabybro Fjernvarme,6,17779710,AABYBRO FJERNVARME,0.0,FJ,Fjernvarmeværk,Gaskedel 3,Kedel,353000.0,350030.0,fvv,1986-01-01,00:00:00,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6-11,Aabybro Fjernvarmeværk,2022,9440,Aabybro,849,329,Aabybro Fjernvarme,6,17779710,AABYBRO FJERNVARME,0.0,FJ,Fjernvarmeværk,Solvarme,Solvarme,353000.0,350030.0,fvv,2018-09-15,00:00:00,17.0,0.0,17.0,54.0612,54.06120000000001,54.06120000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.06120000000001,0.0,0.0,0.0
6,6-9,Aabybro Fjernvarmeværk,2022,9440,Aabybro,849,329,Aabybro Fjernvarme,6,17779710,AABYBRO FJERNVARME,0.0,FJ,Fjernvarmeværk,Gaskedel 4,Kedel,353000.0,350030.0,fvv,1986-01-01,00:00:00,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7-17,Aalborg Portland A/S,2022,9220,Aalborg Øst,851,295,Aalborg Fjernvarme,2258,36428112,Aalborg Portland A/S,10.0,ER,Erhvervsværk,Varmegevindingsanlæg for ovn 76,Overskudsvarme,235100.0,230020.0,pvp,2003-11-20,00:00:00,80.0,0.0,32.0,469.6800968,462.917,462.917,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.917,0.0,0.0,6.7630968,0.0
