vaerk_id,forsyid,vrkanl_ny,vaerk_navn,aar,vaerk_postnr,vaerk_postdistrikt,vaerk_kommune,fv_net,fv_net_navn,selskab_id,cvr,selskab_navn,kvoteaktivitet,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,DB07,NR117,aktoer,idriftdato,skrotdato,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
1833,57681268,1833-3,Avedøre Fjernvarme A.m.b.a,2023,2650,Hvidovre,167,2,Storkøbenhavns Fjernvarme,88,14250905,Avedøre Fjernvarme,1.0,FJ,Fjernvarmeværk,Vølund Kombikedel 2,Kedel,353000.0,350030.0,fvv,1973-01-01,2023-09-14 00:00:00,35.0,0.0,35.0,4.297392,4.057,4.057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.297392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,57681268,269-1,Avedøreværket,2021,2650,Hvidovre,167,2,Storkøbenhavns Fjernvarme,2161,27446469,Ørsted Bioenergy & Thermal Power A/S,1.0,CE,Centralt værk,AVV1 Dampturbine,Dampturbine,351100.0,350010.0,cev,1990-01-01,00:00:00,1835.55,805.6,936.5,29476.1530596,10277.05941,10231.05297,11428.887600000002,10512.3384,0.4754034243799999,0.5245965756200001,0.0,18.50748,34.13174,0.0,5.41637,0.0,0.0,1316.8851696,0.0,0.0,1974.3878,0.0,8.932,26117.8925,0.0,0.0,0.0,0.0,0.0,0.0
269,57681268,269-1,Avedøreværket,2022,2650,Hvidovre,167,2,Storkøbenhavns Fjernvarme,2161,27446469,Ørsted Bioenergy & Thermal Power A/S,1.0,CE,Centralt værk,AVV1 Dampturbine,Dampturbine,351100.0,350010.0,cev,1990-01-01,00:00:00,1835.55,805.6,936.5,22754.1000244228,8107.0683,8062.40443,8595.572400000001,7884.442800000001,0.47283837666,0.5271616233399999,0.0,1373.3400000000004,121.81002680965156,0.0,75.7958209,0.0,0.0,322.9650072000001,0.0,0.0,1406.734169513144,0.0,0.0,19453.455,0.0,0.0,0.0,0.0,0.0,0.0
269,57681268,269-1,Avedøreværket,2023,2650,Hvidovre,167,2,Storkøbenhavns Fjernvarme,2161,27446469,Ørsted Bioenergy & Thermal Power A/S,1.0,CE,Centralt værk,AVV1 Dampturbine,Dampturbine,351100.0,350010.0,cev,1990-01-01,00:00:00,1835.565,805.6,936.515,22069.19859763309,8688.82003,8650.19409,8042.5656,7390.57788,0.5651160549833333,0.4348839450166666,0.0,0.0382632731,35.76072,0.0,29.76593036,0.0,0.0,434.849184,0.0,0.0,1609.3695,0.0,0.0,19959.415,0.0,0.0,0.0,0.0,0.0,0.0
2367,10866111,2367-1,Ballerup Krematorium - overskudsvarme,2021,2750,Ballerup,151,2,Storkøbenhavns Fjernvarme,259,10866111,I/S VESTFORBRÆNDING,0.0,ER,Erhvervsværk,Overskudsvarme fra Ballerup Krematorium,Overskudsvarme,960300.0,960000.0,pvp,2018-01-01,00:00:00,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2367,10866111,2367-1,Ballerup Krematorium - overskudsvarme,2022,2750,Ballerup,151,2,Storkøbenhavns Fjernvarme,259,10866111,I/S VESTFORBRÆNDING,0.0,ER,Erhvervsværk,Overskudsvarme fra Ballerup Krematorium,Overskudsvarme,960300.0,960000.0,pvp,2018-01-01,00:00:00,0.2,0.0,0.2,1.9906,1.9906,1.9906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9906,0.0,0.0,0.0,0.0
2367,10866111,2367-1,Ballerup Krematorium - overskudsvarme,2023,2750,Ballerup,151,2,Storkøbenhavns Fjernvarme,259,10866111,I/S VESTFORBRÆNDING,,ER,Erhvervsværk,Overskudsvarme fra Ballerup Krematorium,Overskudsvarme,960300.0,960000.0,pvp,2018-01-01,00:00:00,0.2,0.0,0.2,2.2608,2.2608,2.2608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2608,0.0,0.0,0.0,0.0
1889,33269315,1889-1,Brokær Varmecentral,2021,2605,Brøndby,153,2,Storkøbenhavns Fjernvarme,69,33269315,BRØNDBY FJERNVARME A M B A,0.0,FJ,Fjernvarmeværk,Kedel 1 &#43; Kedel 2,Kedel,353000.0,350030.0,fvv,1966-01-01,00:00:00,15.5,0.0,14.0,0.032283,0.025,0.025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.032283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,33269315,1889-1,Brokær Varmecentral,2022,2605,Brøndby,153,2,Storkøbenhavns Fjernvarme,69,33269315,BRØNDBY FJERNVARME A M B A,0.0,FJ,Fjernvarmeværk,Kedel 1 &#43; Kedel 2,Kedel,353000.0,350030.0,fvv,1966-01-01,00:00:00,15.5,0.0,14.0,0.0279786,0.026,0.026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0279786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,33269315,1889-1,Brokær Varmecentral,2023,2605,Brøndby,153,2,Storkøbenhavns Fjernvarme,69,33269315,BRØNDBY FJERNVARME A M B A,,FJ,Fjernvarmeværk,Kedel 1 &#43; Kedel 2,Kedel,353000.0,350030.0,fvv,1966-01-01,00:00:00,15.5,0.0,14.0,0.0272612,0.0253,0.0253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0272612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,33269315,1832-3,Brøndby Strand Fjernvarmecentral,2021,2660,Brøndby Strand,153,2,Storkøbenhavns Fjernvarme,69,33269315,BRØNDBY FJERNVARME A M B A,1.0,FJ,Fjernvarmeværk,Kedel 5 ECO B,Kedel,353000.0,350030.0,fvv,1971-01-01,00:00:00,79.1,0.0,79.1,11.89026,10.63,10.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.973128,0.0,0.0,4.917132000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,33269315,1832-3,Brøndby Strand Fjernvarmecentral,2022,2660,Brøndby Strand,153,2,Storkøbenhavns Fjernvarme,69,33269315,BRØNDBY FJERNVARME A M B A,1.0,FJ,Fjernvarmeværk,Kedel 5 ECO B,Kedel,353000.0,350030.0,fvv,1971-01-01,00:00:00,79.1,0.0,79.1,21.8237575,20.05,20.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.6026519,0.0,0.0,1.2211056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,33269315,1832-3,Brøndby Strand Fjernvarmecentral,2023,2660,Brøndby Strand,153,2,Storkøbenhavns Fjernvarme,69,33269315,BRØNDBY FJERNVARME A M B A,1.0,FJ,Fjernvarmeværk,Kedel 5 ECO B,Kedel,353000.0,350030.0,fvv,1971-01-01,00:00:00,79.1,0.0,79.1,24.001384,21.242,21.242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.157828,0.0,0.0,23.843556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,33269315,1831-3,Brøndbyvester Fjernvarmecentral,2021,2605,Brøndby,153,2,Storkøbenhavns Fjernvarme,69,33269315,BRØNDBY FJERNVARME A M B A,1.0,FJ,Fjernvarmeværk,Kedel 5 Parca,Kedel,353000.0,350030.0,fvv,1969-01-01,00:00:00,31.6,0.0,31.6,16.17737,15.11,15.11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.177369999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,33269315,1831-3,Brøndbyvester Fjernvarmecentral,2022,2605,Brøndby,153,2,Storkøbenhavns Fjernvarme,69,33269315,BRØNDBY FJERNVARME A M B A,1.0,FJ,Fjernvarmeværk,Kedel 5 Parca,Kedel,353000.0,350030.0,fvv,1969-01-01,00:00:00,31.6,0.0,31.6,38.8457752,37.017,37.017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.8457752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,33269315,1831-3,Brøndbyvester Fjernvarmecentral,2023,2605,Brøndby,153,2,Storkøbenhavns Fjernvarme,69,33269315,BRØNDBY FJERNVARME A M B A,1.0,FJ,Fjernvarmeværk,Kedel 5 Parca,Kedel,353000.0,350030.0,fvv,1969-01-01,00:00:00,31.6,0.0,31.6,4.3714769,4.07,4.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.3714769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,33269315,1830-3,Brøndbyøster Fjernvarmecentral,2021,2605,Brøndby,153,2,Storkøbenhavns Fjernvarme,69,33269315,BRØNDBY FJERNVARME A M B A,1.0,FJ,Fjernvarmeværk,Kedel 3 Danstoker/Weishaupt,Kedel,353000.0,350030.0,fvv,1975-01-01,00:00:00,36.0,0.0,29.0,14.247475416,12.155,12.155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.950662616000001,0.0,0.0,9.2968128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,33269315,1830-3,Brøndbyøster Fjernvarmecentral,2022,2605,Brøndby,153,2,Storkøbenhavns Fjernvarme,69,33269315,BRØNDBY FJERNVARME A M B A,1.0,FJ,Fjernvarmeværk,Kedel 3 Danstoker/Weishaupt,Kedel,353000.0,350030.0,fvv,1975-01-01,00:00:00,36.0,0.0,29.0,23.5753085,21.063,21.063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.498684500000003,0.0,0.0,2.076624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,33269315,1830-3,Brøndbyøster Fjernvarmecentral,2023,2605,Brøndby,153,2,Storkøbenhavns Fjernvarme,69,33269315,BRØNDBY FJERNVARME A M B A,1.0,FJ,Fjernvarmeværk,Kedel 3 Danstoker/Weishaupt,Kedel,353000.0,350030.0,fvv,1975-01-01,00:00:00,36.0,0.0,29.0,28.4380459,24.295,24.295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0276199,0.0,0.0,28.410426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,28672330,760-8,CP Kelco ApS,2021,4623,Lille Skensved,259,2,Storkøbenhavns Fjernvarme,928,21210285,CP KELCO ApS,1.0,ER,Erhvervsværk,Overskudsvarme,Varmepumpe Overskudsvarme,205900.0,200020.0,pvp,1986-01-29,00:00:00,48.6,5.89,43.0,1269.8695432,981.0,166.0,131.72976,0.0,0.49112426035,0.1636815728,0.34519416685,0.0,0.0,0.0,0.0,0.0,0.0,1100.8935432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.546,0.0,0.0,3.43,0.0
760,28672330,760-8,CP Kelco ApS,2022,4623,Lille Skensved,259,2,Storkøbenhavns Fjernvarme,928,21210285,CP KELCO ApS,1.0,ER,Erhvervsværk,Overskudsvarme,Varmepumpe Overskudsvarme,205900.0,200020.0,pvp,1986-01-29,00:00:00,48.6,5.89,43.0,909.357354,682.5,143.9,38.8008,0.0,0.49112627985,0.08921058535,0.4196631348,0.0,0.0,0.0,0.0,0.0,0.0,760.284954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.4624,0.0,0.0,2.61,0.0
760,28672330,760-1,CP Kelco ApS,2023,4623,Lille Skensved,259,2,Storkøbenhavns Fjernvarme,928,21210285,CP KELCO ApS,1.0,ER,Erhvervsværk,Kedel 1,Dampturbine,205900.0,200020.0,pev,1986-01-29,00:00:00,48.6,5.89,43.0,734.064078,562.46,79.91,0.684,0.0,0.4845379578,0.0021284011,0.5133336411,0.0,0.0,0.0,0.0,0.0,0.0,649.0560780000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.458,0.0,0.0,2.55,0.0
2192,39272091,2192-1,CTR I/S GRC (Gladsaxe Ringvej Centralen),2021,2860,Søborg,159,2,Storkøbenhavns Fjernvarme,77,74132111,CTR I/S,1.0,FJ,Fjernvarmeværk,GRC-1,Kedel,353000.0,350030.0,fvv,2014-11-01,00:00:00,32.0,0.0,30.0,44.4979656,43.995,43.995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4979656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,39272091,2192-1,CTR I/S GRC (Gladsaxe Ringvej Centralen),2022,2860,Søborg,159,2,Storkøbenhavns Fjernvarme,77,74132111,CTR I/S,1.0,FJ,Fjernvarmeværk,GRC-1,Kedel,353000.0,350030.0,fvv,2014-11-01,00:00:00,32.0,0.0,30.0,28.82104,28.964,28.964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.82104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,39272091,2192-1,CTR I/S GRC (Gladsaxe Ringvej Centralen),2023,2860,Søborg,159,2,Storkøbenhavns Fjernvarme,77,74132111,CTR I/S,1.0,FJ,Fjernvarmeværk,GRC-1,Kedel,353000.0,350030.0,fvv,2014-11-01,00:00:00,32.0,0.0,30.0,61.6584672,60.092,60.092,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.65846720000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,32667740,1917-2,"CTR, KLC2 - Københavns Lufthavn",2021,2770,Kastrup,185,2,Storkøbenhavns Fjernvarme,77,74132111,CTR I/S,1.0,FJ,Fjernvarmeværk,KLC2 2 kedel,Kedel,353000.0,350030.0,fvv,2006-11-01,00:00:00,64.5,0.0,60.0,1.391756,1.26498,1.26498,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.391756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,32667740,1917-2,"CTR, KLC2 - Københavns Lufthavn",2022,2770,Kastrup,185,2,Storkøbenhavns Fjernvarme,77,74132111,CTR I/S,1.0,FJ,Fjernvarmeværk,KLC2 2 kedel,Kedel,353000.0,350030.0,fvv,2006-11-01,00:00:00,64.5,0.0,60.0,9.55577,8.882,8.882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.55577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,32667740,1917-2,"CTR, KLC2 - Københavns Lufthavn",2023,2770,Kastrup,185,2,Storkøbenhavns Fjernvarme,77,74132111,CTR I/S,1.0,FJ,Fjernvarmeværk,KLC2 2 kedel,Kedel,353000.0,350030.0,fvv,2006-11-01,00:00:00,64.5,0.0,60.0,2.47746916,1.76201,1.76201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.47746916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,39272091,73-1,"CTR, Nybrovej Centralen",2021,2820,Gentofte,157,2,Storkøbenhavns Fjernvarme,77,74132111,CTR I/S,1.0,FJ,Fjernvarmeværk,NYC 1 kedel,Kedel,353000.0,350030.0,fvv,1986-01-01,00:00:00,65.4,0.0,63.2,71.2093366,66.46301,66.46301,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.573703,0.0,0.0,3.9606336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.675,0.0
73,39272091,73-1,"CTR, Nybrovej Centralen",2022,2820,Gentofte,157,2,Storkøbenhavns Fjernvarme,77,74132111,CTR I/S,1.0,FJ,Fjernvarmeværk,NYC 1 kedel,Kedel,353000.0,350030.0,fvv,1986-01-01,00:00:00,65.4,0.0,63.2,76.43775,75.03457,75.03457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.09003,0.0,0.0,0.32872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.019,0.0
73,39272091,73-1,"CTR, Nybrovej Centralen",2023,2820,Gentofte,157,2,Storkøbenhavns Fjernvarme,77,74132111,CTR I/S,1.0,FJ,Fjernvarmeværk,NYC 1 kedel,Kedel,353000.0,350030.0,fvv,1986-01-01,00:00:00,65.4,0.0,63.2,43.920918194,43.232998084,43.232998084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.34559131,0.0,0.0,1.9306188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.644708084,0.0
74,39272091,74-1,"CTR, Spidslastcentral Phistersvej",2021,2900,Hellerup,157,2,Storkøbenhavns Fjernvarme,77,74132111,CTR I/S,1.0,FJ,Fjernvarmeværk,PHC 1 kedel,Kedel,353000.0,350030.0,fvv,1988-01-01,00:00:00,29.8,0.0,27.2,44.4938654,42.463,42.463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.4938654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,39272091,74-1,"CTR, Spidslastcentral Phistersvej",2022,2900,Hellerup,157,2,Storkøbenhavns Fjernvarme,77,74132111,CTR I/S,1.0,FJ,Fjernvarmeværk,PHC 1 kedel,Kedel,353000.0,350030.0,fvv,1988-01-01,00:00:00,29.8,0.0,27.2,90.52125,85.354,85.354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.52125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,39272091,74-1,"CTR, Spidslastcentral Phistersvej",2023,2900,Hellerup,157,2,Storkøbenhavns Fjernvarme,77,74132111,CTR I/S,1.0,FJ,Fjernvarmeværk,PHC 1 kedel,Kedel,353000.0,350030.0,fvv,1988-01-01,00:00:00,29.8,0.0,27.2,84.78990056999999,78.40700000000001,78.40700000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.78990056999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,26089263,1551-2,"CTR, Utterslev Varmecentral",2021,2700,Brønshøj,101,2,Storkøbenhavns Fjernvarme,77,74132111,CTR I/S,1.0,FJ,Fjernvarmeværk,UVC 2 kedel,Kedel,353000.0,350030.0,fvv,1999-10-01,00:00:00,44.0,0.0,40.0,0.8440211,0.912,0.912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8440211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,26089263,1551-2,"CTR, Utterslev Varmecentral",2022,2700,Brønshøj,101,2,Storkøbenhavns Fjernvarme,77,74132111,CTR I/S,1.0,FJ,Fjernvarmeværk,UVC 2 kedel,Kedel,353000.0,350030.0,fvv,1999-10-01,00:00:00,44.0,0.0,40.0,5.793290000000001,5.379,5.379,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.793290000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,26089263,1551-2,"CTR, Utterslev Varmecentral",2023,2700,Brønshøj,101,2,Storkøbenhavns Fjernvarme,77,74132111,CTR I/S,1.0,FJ,Fjernvarmeværk,UVC 2 kedel,Kedel,353000.0,350030.0,fvv,1999-10-01,00:00:00,44.0,0.0,40.0,0.57392,0.417,0.417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.57392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,00000008,2406-2,Central Vindinge Vest,2021,4000,Roskilde,265,2,Storkøbenhavns Fjernvarme,2111,32837425,FORS Varme Roskilde A/S,0.0,FJ,Fjernvarmeværk,Gaskedel 2,Kedel,353000.0,350030.0,fvv,2019-07-01,00:00:00,0.64,0.0,0.58,5.5954404,5.42412,5.42412,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5954404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,00000008,2406-2,Central Vindinge Vest,2022,4000,Roskilde,265,2,Storkøbenhavns Fjernvarme,2111,32837425,FORS Varme Roskilde A/S,0.0,FJ,Fjernvarmeværk,Gaskedel 2,Kedel,353000.0,350030.0,fvv,2019-07-01,00:00:00,0.64,0.0,0.58,5.3363772,4.79664,4.79664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.336377200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,00000008,2406-2,Central Vindinge Vest,2023,4000,Roskilde,265,2,Storkøbenhavns Fjernvarme,2111,32837425,FORS Varme Roskilde A/S,,FJ,Fjernvarmeværk,Gaskedel 2,Kedel,353000.0,350030.0,fvv,2019-07-01,00:00:00,0.64,0.0,0.58,5.544178199999999,5.02236,5.02236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.544178199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2427,13057117,2427-1,City 2 varmepumpe,2022,2630,Taastrup,169,2,Storkøbenhavns Fjernvarme,227,13057117,HØJE TAASTRUP FJERNVARME A.M.B.A.,0.0,FJ,Fjernvarmeværk,Varmepumpe-vand,Varmepumpe Overskudsvarme,353000.0,350030.0,fvv,2022-05-01,00:00:00,0.29,0.0,1.472,0.0252,0.03888,0.03888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0072,0.0
2427,13057117,2427-1,City 2 varmepumpe,2023,2630,Taastrup,169,2,Storkøbenhavns Fjernvarme,227,13057117,HØJE TAASTRUP FJERNVARME A.M.B.A.,,FJ,Fjernvarmeværk,Varmepumpe-vand,Varmepumpe Overskudsvarme,353000.0,350030.0,fvv,2022-05-01,00:00:00,0.29,0.0,1.472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,32667740,1567-1,DSB Klargøring,2021,2770,Kastrup,185,2,Storkøbenhavns Fjernvarme,2304,32788742,DSB VEDLIGEHOLD A/S,0.0,ER,Erhvervsværk,Decentral værk,Forbrændingsmotor,491000.0,490010.0,pev,2000-05-22,2023-10-27 00:00:00,5.683,0.92,4.2,14.3376156,12.1608,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3376156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,32667740,1567-1,DSB Klargøring,2022,2770,Kastrup,185,2,Storkøbenhavns Fjernvarme,2304,32788742,DSB VEDLIGEHOLD A/S,0.0,ER,Erhvervsværk,Decentral værk,Forbrændingsmotor,491000.0,490010.0,pev,2000-05-22,2023-10-27 00:00:00,5.683,0.92,4.2,12.2467356,10.68984,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2467356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,32667740,1567-1,DSB Klargøring,2023,2770,Kastrup,185,2,Storkøbenhavns Fjernvarme,2304,32788742,DSB VEDLIGEHOLD A/S,,ER,Erhvervsværk,Decentral værk,Forbrændingsmotor,491000.0,490010.0,pev,2000-05-22,2023-10-27 00:00:00,5.683,0.92,4.2,6.552730800000001,5.81256,0.95184,0.5903999999999999,0.5903999999999999,0.1435246706,0.3564753294,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.552730800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,33912773,670-3,Damagercentralen,2021,2670,Greve,253,2,Storkøbenhavns Fjernvarme,2167,33912773,Greve Fjernvarme A.m.b.a.,0.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,1980-01-01,00:00:00,19.25,0.0,16.82,0.4847039999999999,0.45776,0.45776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4847039999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,33912773,670-3,Damagercentralen,2022,2670,Greve,253,2,Storkøbenhavns Fjernvarme,2167,33912773,Greve Fjernvarme A.m.b.a.,0.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,1980-01-01,00:00:00,19.25,0.0,16.82,0.6273,0.5919,0.5919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,33912773,670-3,Damagercentralen,2023,2670,Greve,253,2,Storkøbenhavns Fjernvarme,2167,33912773,Greve Fjernvarme A.m.b.a.,,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,1980-01-01,00:00:00,19.25,0.0,16.82,6.3701748,5.26212,5.26212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3701748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,26089263,818-2,Damhusåen Renseanlæg,2021,2450,København SV,101,2,Storkøbenhavns Fjernvarme,2276,25607988,BIOFOS LYNETTEFÆLLESSKABET A/S,0.0,ER,Erhvervsværk,Viessmann,Kedel,370000.0,370000.0,pvp,1996-12-11,00:00:00,2.45,0.6,1.51,65.635606,37.8072,12.43008,12.7548,12.7548,0.200942016,0.3930521518,0.4060058321999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.635606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
