vaerk_id,aar,fv_net_navn,vaerk_navn,vaerk_postnr,vaerk_postdistrikt,vrkanl_ny,vaerk_kommune,fv_net,selskab_id,cvr,selskab_navn,kvoteaktivitet,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,DB07,NR117,aktoer,idriftdato,skrotdato,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
2158,2023,Sønderborg Fjernvarme,Sønderborg Fjernvarme Geotermi,6400,Sønderborg,2158-1,540,114,2057,32648541,Sønderborg Varme A/S,,FJ,Fjernvarmeværk,Geotermi anlæg,Geotermi,353000.0,350030.0,fvv,2014-07-01,00:00:00,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,2021,Sønderborg Fjernvarme,Sønderborg Fjernvarme Nørrekobbel,6400,Sønderborg,512-3,540,114,2057,32648541,Sønderborg Varme A/S,0.0,FJ,Fjernvarmeværk,Danstoker 2,Kedel,353000.0,350030.0,fvv,1971-01-01,00:00:00,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,2022,Sønderborg Fjernvarme,Sønderborg Fjernvarme Nørrekobbel,6400,Sønderborg,512-3,540,114,2057,32648541,Sønderborg Varme A/S,0.0,FJ,Fjernvarmeværk,Danstoker 2,Kedel,353000.0,350030.0,fvv,1971-01-01,00:00:00,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,2023,Sønderborg Fjernvarme,Sønderborg Fjernvarme Nørrekobbel,6400,Sønderborg,512-3,540,114,2057,32648541,Sønderborg Varme A/S,,FJ,Fjernvarmeværk,Danstoker 2,Kedel,353000.0,350030.0,fvv,1971-01-01,00:00:00,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,2023,Grenå Fjernvarme,Søndre Skole Varmeværk (SSV),8500,Grenaa,940-1,707,202,160,43774417,GRENÅ VARMEVÆRK A M B A,,FJ,Fjernvarmeværk,Søndre Skole Varmeværk,Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,2021,,Tandergård Biogas 2,8320,Mårslet,2065-1,751,0,2100,11768474,I/S Tandergård,0.0,ER,Erhvervsværk,Biogas 2,Forbrændingsmotor,14610.0,10000.0,pev,2010-12-01,00:00:00,0.06,0.025,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,2022,,Tandergård Biogas 2,8320,Mårslet,2065-1,751,0,2100,11768474,I/S Tandergård,0.0,ER,Erhvervsværk,Biogas 2,Forbrændingsmotor,14610.0,10000.0,pev,2010-12-01,00:00:00,0.06,0.025,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,2023,,Tandergård Biogas 2,8320,Mårslet,2065-1,751,0,2100,11768474,I/S Tandergård,,ER,Erhvervsværk,Biogas 2,Forbrændingsmotor,14610.0,10000.0,pev,2010-12-01,00:00:00,0.06,0.025,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,2021,,Tangeværket,8850,Bjerringbro,1137-1,791,0,705,37509418,Gudenaacentralen A.m.b.a.,0.0,VA,Vandkraftværk,Gudenaacentralen,Vandkraft,351100.0,350010.0,vkt,1900-09-01,00:00:00,3.9,3.9,0.0,43.0272,0.0,0.0,43.02720000000001,43.02720000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.02720000000001,0.0,0.0
1137,2022,,Tangeværket,8850,Bjerringbro,1137-1,791,0,705,37509418,Gudenaacentralen A.m.b.a.,0.0,VA,Vandkraftværk,Gudenaacentralen,Vandkraft,351100.0,350010.0,vkt,1900-09-01,00:00:00,3.9,3.9,0.0,40.3308,0.0,0.0,40.3308,40.3308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3308,0.0,0.0
1137,2023,,Tangeværket,8850,Bjerringbro,1137-1,791,0,705,37509418,Gudenaacentralen A.m.b.a.,,VA,Vandkraftværk,Gudenaacentralen,Vandkraft,351100.0,350010.0,vkt,1900-09-01,00:00:00,3.9,3.9,0.0,53.8488,0.0,0.0,53.8488,53.8488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8488,0.0,0.0
522,2021,Tarm Fjernvarme (fra 2013 incl. Ådum),Tarm Varmeværk (Skolegade),6880,Tarm,522-1,760,162,2041,40893113,TARM VARMEVÆRK A M B A,0.0,FJ,Fjernvarmeværk,Gl. Oliekedel,Kedel,353000.0,350030.0,fvv,1979-01-01,2023-12-31 00:00:00,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,2022,Tarm Fjernvarme (fra 2013 incl. Ådum),Tarm Varmeværk (Skolegade),6880,Tarm,522-1,760,162,2041,40893113,TARM VARMEVÆRK A M B A,0.0,FJ,Fjernvarmeværk,Gl. Oliekedel,Kedel,353000.0,350030.0,fvv,1979-01-01,2023-12-31 00:00:00,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,2023,Tarm Fjernvarme (fra 2013 incl. Ådum),Tarm Varmeværk (Skolegade),6880,Tarm,522-1,760,162,2041,40893113,TARM VARMEVÆRK A M B A,,FJ,Fjernvarmeværk,Gl. Oliekedel,Kedel,353000.0,350030.0,fvv,1979-01-01,2023-12-31 00:00:00,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2021,Glamsbjerg-Haarby Fjernvarme,Teglværksvej 10,5620,Glamsbjerg,16-3,420,77,15,25387910,Glamsbjerg-Haarby Varmeværk a.m.b.a.,0.0,DC,Decentralt værk,Kedel 2,Kedel,353000.0,350030.0,fvv,1994-07-01,00:00:00,3.9,0.0,3.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2022,Glamsbjerg-Haarby Fjernvarme,Teglværksvej 10,5620,Glamsbjerg,16-3,420,77,15,25387910,Glamsbjerg-Haarby Varmeværk a.m.b.a.,0.0,DC,Decentralt værk,Kedel 2,Kedel,353000.0,350030.0,fvv,1994-07-01,00:00:00,3.9,0.0,3.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2023,Glamsbjerg-Haarby Fjernvarme,Teglværksvej 10,5620,Glamsbjerg,16-3,420,77,15,25387910,Glamsbjerg-Haarby Varmeværk a.m.b.a.,,DC,Decentralt værk,Kedel 2,Kedel,353000.0,350030.0,fvv,1994-07-01,00:00:00,3.9,0.0,3.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,2021,Thorsager Fjernvarme,Thorsager Fjernvarmeværk,8410,Rønde,530-2,706,224,444,12575130,THORSAGER FJERNVARMEVÆRK A M B A,0.0,FJ,Fjernvarmeværk,Danstoker Oliekedel,Kedel,353000.0,350030.0,fvv,1989-11-01,00:00:00,3.15,0.0,3.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,2022,Thorsager Fjernvarme,Thorsager Fjernvarmeværk,8410,Rønde,530-2,706,224,444,12575130,THORSAGER FJERNVARMEVÆRK A M B A,0.0,FJ,Fjernvarmeværk,Danstoker Oliekedel,Kedel,353000.0,350030.0,fvv,1989-11-01,00:00:00,3.15,0.0,3.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,2023,Thorsager Fjernvarme,Thorsager Fjernvarmeværk,8410,Rønde,530-2,706,224,444,12575130,THORSAGER FJERNVARMEVÆRK A M B A,,FJ,Fjernvarmeværk,Danstoker Oliekedel,Kedel,353000.0,350030.0,fvv,1989-11-01,00:00:00,3.15,0.0,3.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,2021,Thorsminde Fjernvarme,Thorsminde Fjernvarme A.m.b.a.,6990,Ulfborg,713-2,661,364,868,17168037,THORSMINDE VARMEVÆRK A.M.B.A.,0.0,FJ,Fjernvarmeværk,Oliekedel,Kedel,353000.0,350030.0,fvv,1993-01-01,00:00:00,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,2022,Thorsminde Fjernvarme,Thorsminde Fjernvarme A.m.b.a.,6990,Ulfborg,713-2,661,364,868,17168037,THORSMINDE VARMEVÆRK A.M.B.A.,0.0,FJ,Fjernvarmeværk,Oliekedel,Kedel,353000.0,350030.0,fvv,1993-01-01,00:00:00,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,2021,Thyborøn Fjernvarme,Thyborøn Fjernvarme A.m.b.a.,7680,Thyborøn,717-2,665,368,872,16888079,THYBORØN FJERNVARME A.M.B.A.,0.0,FJ,Fjernvarmeværk,2 MW oliekedel,Kedel,353000.0,350030.0,fvv,1993-12-01,00:00:00,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,2022,Thyborøn Fjernvarme,Thyborøn Fjernvarme A.m.b.a.,7680,Thyborøn,717-2,665,368,872,16888079,THYBORØN FJERNVARME A.M.B.A.,0.0,FJ,Fjernvarmeværk,2 MW oliekedel,Kedel,353000.0,350030.0,fvv,1993-12-01,00:00:00,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,2023,Thyborøn Fjernvarme,Thyborøn Fjernvarme A.m.b.a.,7680,Thyborøn,717-2,665,368,872,16888079,THYBORØN FJERNVARME A.M.B.A.,,FJ,Fjernvarmeværk,2 MW oliekedel,Kedel,353000.0,350030.0,fvv,1993-12-01,00:00:00,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2021,Tistrup Fjernvarme,Tistrup Varmeværk,6862,Tistrup,29-2,573,137,24,10877814,TISTRUP VARMEVÆRK,0.0,DC,Decentralt værk,Kedel,Kedel,351100.0,350010.0,fvv,1978-01-01,2022-12-31 00:00:00,3.222222,0.0,2.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2022,Tistrup Fjernvarme,Tistrup Varmeværk,6862,Tistrup,29-2,573,137,24,10877814,TISTRUP VARMEVÆRK,0.0,DC,Decentralt værk,Kedel,Kedel,351100.0,350010.0,fvv,1978-01-01,2022-12-31 00:00:00,3.222222,0.0,2.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2023,Tistrup Fjernvarme,Tistrup Varmeværk,6862,Tistrup,29-2,573,137,24,10877814,TISTRUP VARMEVÆRK,,DC,Decentralt værk,Kedel,Kedel,351100.0,350010.0,fvv,1978-01-01,2022-12-31 00:00:00,3.222222,0.0,2.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,2021,Egedal fjernvarmenet,Toftehøjskolen,3650,Ølstykke,2255-3,240,472,2291,35410538,EGEDAL FJERNVARME A/S,0.0,DC,Decentralt værk,Gaskedel 3,Kedel,353000.0,350030.0,fvv,2014-01-01,00:00:00,0.575,0.0,0.575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,2022,Egedal fjernvarmenet,Toftehøjskolen,3650,Ølstykke,2255-3,240,472,2291,35410538,EGEDAL FJERNVARME A/S,0.0,DC,Decentralt værk,Gaskedel 3,Kedel,353000.0,350030.0,fvv,2014-01-01,00:00:00,0.575,0.0,0.575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,2023,Egedal fjernvarmenet,Toftehøjskolen,3650,Ølstykke,2255-3,240,472,2291,35410538,EGEDAL FJERNVARME A/S,,DC,Decentralt værk,Gaskedel 3,Kedel,353000.0,350030.0,fvv,2014-01-01,00:00:00,0.575,0.0,0.575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2022,Glamsbjerg-Haarby Fjernvarme,Toftevej 5,5683,Haarby,236-1,420,77,15,25387910,Glamsbjerg-Haarby Varmeværk a.m.b.a.,0.0,DC,Decentralt værk,Danstoker 1985 YE-H 83,Kedel,353000.0,350030.0,fvv,1985-01-01,00:00:00,5.81,0.0,5.81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2023,Glamsbjerg-Haarby Fjernvarme,Toftevej 5,5683,Haarby,236-1,420,77,15,25387910,Glamsbjerg-Haarby Varmeværk a.m.b.a.,,DC,Decentralt værk,Danstoker 1985 YE-H 83,Kedel,353000.0,350030.0,fvv,1985-01-01,00:00:00,5.81,0.0,5.81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,2022,Tommerup Fjernvarme I/S (fusion af Tommerup by Fjernvarme og Tommerup Stationsby Fjernvarme),Tommerup St. Bys Varmeforsyning,5690,Tommerup,535-1,420,90,450,76326118,TOMMERUP ST VARMEFORSYNING A M B A,0.0,DC,Decentralt værk,Kraftvarmeanlæg,Forbrændingsmotor,353000.0,350030.0,kvt,1990-01-01,00:00:00,3.0,0.85,1.4,0.009864,0.0,0.0,0.0078804,0.0078804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,2021,Århus Fjernvarme,Tranbjerg Varmeværk,8310,Tranbjerg J,536-3,751,206,451,33016719,TRANBJERG VARMEVÆRK A M B A,1.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,2006-08-18,00:00:00,12.9,0.0,11.6,0.032283,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.032283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,2022,Århus Fjernvarme,Tranbjerg Varmeværk,8310,Tranbjerg J,536-3,751,206,451,33016719,TRANBJERG VARMEVÆRK A M B A,1.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,2006-08-18,00:00:00,12.9,0.0,11.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,2023,Århus Fjernvarme,Tranbjerg Varmeværk,8310,Tranbjerg J,536-2,751,206,451,33016719,TRANBJERG VARMEVÆRK A M B A,1.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,1998-01-01,00:00:00,17.8,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,2022,Tranebjerg Fjernvarme,Tranebjerg Fjernvarmeværk,8305,Samsø,680-2,741,225,2378,41106360,Grøn Varme Samsø A/S,0.0,FJ,Fjernvarmeværk,Olie spids og reservelast,Kedel,353000.0,350030.0,fvv,1992-09-01,00:00:00,3.6,0.0,3.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,2021,,Trefor Vand Follerup Møllevej,7000,Fredericia,2212-1,607,0,2261,20806400,TREFOR VAND A/S,0.0,VA,Vandkraftværk,Vandkraftanlæg,Vandkraft,360000.0,360000.0,vkt,2015-01-01,00:00:00,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,2022,,Trefor Vand Follerup Møllevej,7000,Fredericia,2212-1,607,0,2261,20806400,TREFOR VAND A/S,0.0,VA,Vandkraftværk,Vandkraftanlæg,Vandkraft,360000.0,360000.0,vkt,2015-01-01,00:00:00,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,2023,,Trefor Vand Follerup Møllevej,7000,Fredericia,2212-1,607,0,2261,20806400,TREFOR VAND A/S,,VA,Vandkraftværk,Vandkraftanlæg,Vandkraft,360000.0,360000.0,vkt,2015-01-01,00:00:00,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,2021,Rudkøbing Fjernvarme,Tullebølle Fjernvarme,5953,Tranekær,539-2,482,85,376,40744517,Midtlangeland Fjernvarme A.m.b.a,0.0,FJ,Fjernvarmeværk,Olie,Kedel,353000.0,350030.0,fvv,1991-09-01,00:00:00,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,2022,Rudkøbing Fjernvarme,Tullebølle Fjernvarme,5953,Tranekær,539-2,482,85,376,40744517,Midtlangeland Fjernvarme A.m.b.a,0.0,FJ,Fjernvarmeværk,Olie,Kedel,353000.0,350030.0,fvv,1991-09-01,00:00:00,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,2023,Rudkøbing Fjernvarme,Tullebølle Fjernvarme,5953,Tranekær,539-2,482,85,376,40744517,Midtlangeland Fjernvarme A.m.b.a,,FJ,Fjernvarmeværk,Olie,Kedel,353000.0,350030.0,fvv,1991-09-01,00:00:00,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,2021,,Tågholm Biogas I/S,6230,Rødekro,2344-1,580,0,2345,39579596,Tågholm Biogas I/S,0.0,LO,Lokalt værk,Biogasmotor,Forbrændingsmotor,351100.0,350010.0,kvt,2017-07-11,00:00:00,1.4,0.53,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,2022,,Tågholm Biogas I/S,6230,Rødekro,2344-1,580,0,2345,39579596,Tågholm Biogas I/S,0.0,LO,Lokalt værk,Biogasmotor,Forbrændingsmotor,351100.0,350010.0,kvt,2017-07-11,00:00:00,1.4,0.53,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,2023,,Tågholm Biogas I/S,6230,Rødekro,2344-1,580,0,2345,39579596,Tågholm Biogas I/S,,LO,Lokalt værk,Biogasmotor,Forbrændingsmotor,351100.0,350010.0,kvt,2017-07-11,00:00:00,1.4,0.53,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,2021,,Tørning Mølle,6500,Vojens,1517-1,510,0,1523,10869609,Den Selvejende Institution Tørning Mølle,0.0,VA,Vandkraftværk,vandkraft,Vandkraft,949900.0,940000.0,vkt,1983-10-14,00:00:00,0.04,0.04,0.0,0.6516,0.0,0.0,0.6516000000000001,0.6516000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6516000000000001,0.0,0.0
1517,2022,,Tørning Mølle,6500,Vojens,1517-1,510,0,1523,10869609,Den Selvejende Institution Tørning Mølle,0.0,VA,Vandkraftværk,vandkraft,Vandkraft,949900.0,940000.0,vkt,1983-10-14,00:00:00,0.04,0.04,0.0,0.234,0.0,0.0,0.234,0.234,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.0,0.0
1517,2023,,Tørning Mølle,6500,Vojens,1517-1,510,0,1523,10869609,Den Selvejende Institution Tørning Mølle,,VA,Vandkraftværk,vandkraft,Vandkraft,949900.0,940000.0,vkt,1983-10-14,00:00:00,0.04,0.04,0.0,0.396,0.0,0.0,0.396,0.396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396,0.0,0.0
2043,2022,Tørring Fjernvarme,Tørring Kraftvarmeværk - Solvarme,7160,Tørring,2043-4,766,153,463,28709714,Tørring Kraftvarmeværk A.M.B.A.,0.0,FJ,Fjernvarmeværk,Nødgenerator,Nødstrømsanlæg,351100.0,350010.0,kvt,2022-03-28,00:00:00,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,2023,Tørring Fjernvarme,Tørring Kraftvarmeværk - Solvarme,7160,Tørring,2043-4,766,153,463,28709714,Tørring Kraftvarmeværk A.M.B.A.,,FJ,Fjernvarmeværk,Nødgenerator,Nødstrømsanlæg,351100.0,350010.0,kvt,2022-03-28,00:00:00,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,2021,,Ubberup Losseplads,4400,Kalundborg,1575-2,326,0,1542,25024737,DEPONIGAS ApS,0.0,LO,Lokalt værk,Motorgeneratoranlæg,Forbrændingsmotor,351100.0,350010.0,kvt,2018-09-01,00:00:00,0.12,0.04,0.0,2.418795,0.0,0.0,0.774,0.774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.418795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
