fv_net_navn,aar,vaerk_navn,vaerk_kommune,vrktypenavn,kvoteaktivitet,DB07,NR117,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ,match_type,idriftdato
Storkøbenhavns Fjernvarme,2023,Høje Taastrup Fjernvarme - Mølleholmen-centralen,169,Fjernvarmeværk,0.0,706000.0,700060.0,17.0,0.0,17.0,0.166760692,0.155,0.1502,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.166760692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,I/S Amager Ressourcecenter,101,Erhvervsværk,1.0,382120.0,383900.0,224.0,62.0,190.0,6717.78790161,4677.9444,4677.9084,1209.57048,1024.51536,0.3481732728,0.6518240477,2.6795e-06,0.0,0.0,0.0,51.51660161,0.0,0.0,0.0,5028.7354,0.0,0.0,0.0,1637.5359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,I/S Vestforbrænding,161,Erhvervsværk,5.0,1910600.0,1919500.0,263.13,39.0,203.05,4845.8207161400005,4038.21,4006.7999999999997,754.8408,636.2028,3.9512118893,0.9632926191,0.0854954917,0.0,0.0,0.0,47.7756117,0.0,0.0,167.93225064,4630.112853799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,Ishøj Kommunes Varmeforsyning/Ishøj Varmeværk,183,Fjernvarmeværk,0.0,353000.0,350030.0,11.0,0.0,11.0,116.6865,110.019,110.019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.6865,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,KEC,185,Fjernvarmeværk,0.0,353000.0,350030.0,2.0,0.0,6.2,39.0096,39.0096,39.0096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.91928,0.0,0.0,13.09032,0.0,name,
Storkøbenhavns Fjernvarme,2023,Køge Kraftvarmeværk,259,Decentralt værk,1.0,353000.0,350030.0,56.2,15.0,53.0,1310.597098,1183.521,1183.521,116.1216,95.8356,0.4515197698,0.5484802302,0.0,0.0,0.0,0.0,0.014348,0.0,0.0,0.0,0.0,0.0,0.0,1256.5584,54.00860000000001,0.01575,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,Køge Sygehus Kedelcentral,259,Fjernvarmeværk,0.0,706000.0,700060.0,17.0,0.0,15.0,4.367126808,4.096,4.096,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.367126808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,Måløv Spids- og Reservelastcentral,151,Fjernvarmeværk,2.0,706000.0,700060.0,28.2,0.0,28.2,41.8877712,39.183840000000004,39.04704,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8877712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,Novo Nordisk overskudsvarme,159,Erhvervsværk,0.0,212000.0,210000.0,0.9,0.0,0.9,1.8468,1.8468,1.8468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8468,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,Novozymes,101,Fjernvarmeværk,0.0,353000.0,350030.0,0.9,0.0,3.9,35.0424,35.0424,35.0424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2512,0.0,0.0,8.7912,0.0,name,
Storkøbenhavns Fjernvarme,2023,Penta-Infra Datacenter Glostrup,165,Erhvervsværk,0.0,1833000.0,1830000.0,1.2000000000000002,0.0,3.5999999999999996,6.534,6.534,5.821199999999999,0.0,0.0,2.6727272727,0.0,0.3272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2984,0.0,0.0,2.2356000000000003,0.0,name,
Storkøbenhavns Fjernvarme,2023,Priorparkens Varmecentral,153,Fjernvarmeværk,0.0,353000.0,350030.0,12.5,0.0,12.3,0.032283,0.0284,0.0284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.032283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,Rensningsanlægget Lynetten,101,Erhvervsværk,0.0,370000.0,370000.0,14.0,0.0,6.66,219.85913546,197.766252,146.0448,0.0,0.0,0.7384717995,0.0,0.2615282005,0.0,0.00013146,0.0,0.0,0.0,0.0,0.0,0.0,4.780504,0.0,0.0,215.0785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,Risø Kedelcentral,265,Fjernvarmeværk,0.0,353000.0,350030.0,12.9,0.0,12.0,7.226699436,6.533,6.533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.226699436000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,Roskilde Varme A/S Central Lillevang,265,Fjernvarmeværk,2.0,706000.0,700060.0,43.2,0.0,41.0,0.21163300000000002,0.20377,0.20377,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.21163300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,Roskilde Varme A/S Hovedcentralen,265,Fjernvarmeværk,2.0,706000.0,700060.0,50.6,0.0,49.5,20.5436092,10.202,10.202,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3587556,0.0,0.0,19.1848536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,Roskilde Varmeforsyning,265,Fjernvarmeværk,0.0,353000.0,350030.0,9.2,0.0,8.7,0.07174,0.057,0.057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,Sjællandsbroens Pumpestation,101,Fjernvarmeværk,0.0,353000.0,350030.0,1.77,0.0,5.12,40.1148,40.1148,40.1148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.294,27.8208,name,
Storkøbenhavns Fjernvarme,2023,Solvarmecentral Vesterled,169,Fjernvarmeværk,0.0,353000.0,350030.0,2.1,0.0,2.1,5.04,4.608,4.5792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,Spildevandscenter Avedøre,167,Lokalt værk,0.0,370000.0,370000.0,2.41,1.06,1.35,23.188968,11.221,11.221,8.856,8.856,0.2419469465,0.7580530535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.188968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,Svanemølleværket,101,Centralt værk,2.0,702200.0,700020.0,281.79999999999995,0.0,256.0,182.082919788,160.2742,160.2742,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.08291978800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,Svogerslev Fjernvarmecentral,265,Fjernvarmeværk,1.0,353000.0,350030.0,5.8,0.0,5.1,5.1981732,5.085,5.085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1981732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,UNICEF Supply Division,101,Fjernvarmeværk,0.0,706000.0,700060.0,0.64,0.0,1.2,4.269636,4.269636,4.269636,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.050128,2.219508,name,
Storkøbenhavns Fjernvarme,2023,VEKS - Solrød Kedelcentral,269,Decentralt værk,2.0,706000.0,700060.0,20.349,3.047,15.686,127.68909187,72.821,72.42099999999999,35.8056,35.8056,1.2189717007,0.7810282993,0.0,0.0,0.0,0.0,0.416092,0.0,0.0,0.0,0.0,127.27299986999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,name,
Storkøbenhavns Fjernvarme,2023,Varmepumpe Bjergmarken Renseanlæg,265,Fjernvarmeværk,0.0,353000.0,350030.0,2.5,0.0,8.0,7.6428,7.6428,7.6428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.979484,0.0,0.0,2.663316,0.0,name,
Strandby Fjernvarme,2023,Strandby Varmeværk A.m.b.A.,813,Decentralt værk,0.0,1765000.0,1750150.0,35.88,3.66,34.9,101.12667479999999,84.186216,84.186216,13.662,13.662,4.2366234125,0.7633765875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.139874799999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.076,0.0,28.7064,26.2044,net,2000-01-01
Stubbekøbing Fjernvarme,2023,REFA Stubbekøbing Fjernvarme A/S (Sivmosevej),376,Fjernvarmeværk,0.0,353000.0,350030.0,6.5,0.0,6.5,87.4648,87.46704000000001,79.0308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8752,41.5896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2008-10-31
Støvring Fjernvarme,2023,Støvring Kraftvarmeværk,840,Decentralt værk,7.0,2471000.0,2450210.0,53.7,9.120000000000001,47.96,320.0945076,247.08672,247.08672,66.59064,66.59064,4.8230228602,2.1769771398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.3905076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2816,69.4224,net,1973-01-01
Sundby-Øster Toreby Fjernvarme,2023,Øster Toreby Varmeværk Amba,376,Fjernvarmeværk,0.0,1315100.0,1300090.0,35.3,0.0,34.3,185.97699999999998,170.05319999999998,170.05319999999998,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.003,0.0,0.0,0.0,0.0,0.414,34.56,0.0,0.0,0.0,net,1988-01-01
Svebølle-Viskinge Fjernvarme,2023,Svebølle-Viskinge Fjernvarmeselskab,326,Fjernvarmeværk,0.0,1059000.0,1050090.0,13.26,0.0,13.26,52.794000000000004,53.924400000000006,53.924400000000006,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9424,0.0,0.0,0.0,0.0,16.8516,0.0,0.0,0.0,net,1992-09-03
Svendborg Fjernvarme,2023,Svendborg Fjernvarme Central Bagergade,479,Fjernvarmeværk,9.0,4265120.0,4234230.0,175.0,21.0,153.85,805.627228312,621.656352,619.768872,129.27636,117.62856000000001,9.0608817201,2.9369325611,0.0021857187,0.1465,0.0,0.0,0.08250099999999999,0.0,0.0,138.38016931200002,416.0768179999999,0.0,3.04094,0.0,0.74762,0.0,5.95448,0.0,0.0,0.0,124.3494,116.8488,net,1985-01-01
Sydlangeland Fjernvarme,2023,Sydlangeland Fjernvarme A.m.b.a.,482,Fjernvarmeværk,0.0,1059000.0,1050090.0,19.8,0.0,20.3,114.1533,116.1144,116.1144,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5245,0.0,0.0,0.0,0.0,0.0,21.6288,0.0,0.0,0.0,net,2003-01-30
Sæby Fjernvarme,2023,Sæby Varmeværk,813,Decentralt værk,6.0,2118000.0,2100180.0,69.15,6.0,68.0,358.80021,282.98268,282.98268,70.37064000000001,70.37064000000001,5.298982237,0.701017763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.14276999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.19656,0.0,76.07952,33.38136,net,2001-11-06
Søllested Fjernvarme,2023,Lolland Varme A/S Søllested,360,Fjernvarmeværk,0.0,353000.0,350030.0,9.8,0.0,9.0,39.6285,37.13544,37.105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2008-03-01
Søndbjerg,2023,Søndbjerg Fjernvarme Amba,671,Fjernvarmeværk,0.0,706000.0,700060.0,1.5,0.0,1.4,5.1546,4.5252,4.5252,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.121,0.0,0.0,0.0,0.0,0.0,0.0,5.033600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1998-03-01
Sønder Felding Fjernvarme,2023,An/S Sønder Felding Varmeværk,657,Fjernvarmeværk,0.0,1412000.0,1400120.0,17.3,0.0,19.3,65.98692,65.8116,65.8116,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.22076,0.0,0.0,0.0,0.0,0.0,0.0,25.47162,21.29454,net,1995-01-01
Sønder Omme Fjernvarme,2023,Sønder Omme Varmeværk Nedergårdsvej,530,Fjernvarmeværk,0.0,706000.0,700060.0,13.93,0.0,14.0,68.43280999999999,69.54480000000001,68.74200000000002,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.43981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2011-06-07
Sønderborg Fjernvarme,2023,Sønderborg Varme Sundquist,540,Fjernvarmeværk,8.0,5293100.0,5250430.0,259.5,58.0,181.1,1347.22318552,1280.2606,1238.9868999999999,100.03032,77.80572000000001,14.4386616717,0.5613383283,0.0,0.0,0.0,0.0,0.186524,0.0,0.0019320000000000001,108.15437951999999,623.02348,0.0,35.16395,498.8867,72.80322,0.0,0.0,0.0,9.003,0.0,0.0,0.0,net,1963-01-01
Sønderholm Fjernvarme,2023,Sønderholm Varmeværk,851,Decentralt værk,0.0,1412000.0,1400120.0,8.86,1.01,7.42,27.5990808,27.32796,27.32796,0.84924,0.8252568,3.275904541,0.724095459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.450760799999999,0.0,0.0,0.0,0.0,0.0,14.2842,0.0,0.0,6.86412,0.0,0.0,0.0,net,1991-01-01
TVIS,2023,Crossbridge Energy A/S,607,Erhvervsværk,55.0,24008530.0,23819620.0,1866.716,514.28,1315.593,10896.1729458582,7511.22465,6914.53517,1723.739904,1608.3613080000002,63.3112138446,5.1995652004,0.48922095489999995,0.0,0.0,0.0,8.389318985200001,2002.219824261,0.0,1434.2132846119998,1520.0823999999998,49.086507999999995,42.166,4120.186720000001,74.235,40.66225,0.0,1560.3388,40.453199999999995,0.0,2.932092,1.207548,net,1958-03-01
Tarm Fjernvarme (fra 2013 incl. Ådum),2023,Tarm Varmeværk (Tværvej),760,Fjernvarmeværk,0.0,2822100.0,2800220.0,48.45,0.0,54.86,224.769624,215.312076,212.19516000000002,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031284,0.0,0.0,0.0,82.0352,0.0,3.4825,0.0,0.0,24.0102,0.0,47.6893152,67.5211248,net,1982-01-01
Terndrup Fjernvarme,2023,Terndrup Fjernvarme,840,Fjernvarmeværk,0.0,706000.0,700060.0,10.3,0.0,10.3,63.5226875,65.5434,65.19780000000002,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5226875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2012-01-01
Thisted Fjernvarme,2023,Thisted Varmeforsyning - Geotermisk anlæg,787,Fjernvarmeværk,3.0,3555320.0,3534130.0,95.17,5.41,92.922,860.790501,758.6027999999999,758.1312,82.978308,69.82750800000001,7.3705777842,2.6287930252000002,0.0006291906,0.0,0.0,0.0,0.0,0.0,0.0,12.743082,518.0644,0.0,169.635819,0.0,89.91680000000001,0.0,0.0,70.4304,0.0,0.0,0.0,0.0,net,1961-01-01
Thorsager Fjernvarme,2023,Thorsager Fjernvarmeværk,706,Fjernvarmeværk,0.0,353000.0,350030.0,3.15,0.0,3.15,38.396,34.2684,34.2684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2007-09-01
Thorsminde Fjernvarme,2023,Thorsminde Fjernvarme A.m.b.a.,661,Fjernvarmeværk,0.0,706000.0,700060.0,2.35,0.0,1.6,20.9622,22.9176,22.845599999999997,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8242,0.0,0.0,0.0,0.0,0.0,0.0,1.755,4.383,net,1993-01-01
Thorsø Fjernvarme,2023,Thorsø Fjernvarmeværk,710,Decentralt værk,0.0,1765000.0,1750150.0,14.81,2.1,12.2,62.5310216,53.313480000000006,53.313480000000006,4.75452,4.67712,4.2767645649,0.7232354351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5579016,0.0,11.4423,0.0,14.7323,0.0,0.0,0.0,30.19896,0.0,0.0,2.59956,0.0,net,1986-01-01
Thyborøn Fjernvarme,2023,Thyborøn Fjernvarme A.m.b.a.,665,Fjernvarmeværk,0.0,706000.0,700060.0,10.7,0.0,13.100000000000001,99.7166,102.384,102.384,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1994-04-01
Tim Fjernvarme,2023,Tim Kraftvarmeværk,760,Decentralt værk,0.0,1755500.0,1750050.0,12.0,2.0,9.1,38.2151268,30.459600000000002,30.459600000000002,5.274,5.274,4.2498537829,0.7501462171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8987268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1848,0.0,6.2316,9.9,net,1991-01-01
Tirstrup,2023,Tirstrup Varmeværk,706,Fjernvarmeværk,0.0,1059000.0,1050090.0,3.2,0.0,3.75,19.338862,15.475320000000002,15.463799999999999,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.093262,0.0,0.0,0.0,0.0,0.0,0.0,13.356,0.0,0.0,0.0,0.0,0.0,0.0,2.4984,3.3912,net,2000-01-01
Tistrup Fjernvarme,2023,Tistrup Varmeværk,573,Decentralt værk,0.0,1755500.0,1750050.0,15.43,2.1,12.97,54.5281128,42.379272,42.002207999999996,10.213236,10.14588,3.5672724994,1.4327275006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.88859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.257824000000001,0.0,11.3816988,0.0,net,1964-08-19
Toftlund Fjernvarme,2023,Toftlund Fjernvarmecentral,550,Decentralt værk,5.0,1765000.0,1750150.0,30.245,5.5,23.5,86.5810736,84.208068,84.208068,2.2144356,2.2144356,4.2746803977,0.7253196023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.153173600000002,0.0,0.0,0.0,0.0,0.0,11.8475,0.0,0.0,35.73,0.0,19.8504,0.0,net,1995-01-01
Tommerup Fjernvarme I/S (fusion af Tommerup by Fjernvarme og Tommerup Stationsby Fjernvarme),2023,Tommerup Bys Fjernvarmeforsyning,420,Fjernvarmeværk,0.0,1765000.0,1750150.0,26.7,0.0,27.65,105.8947208,103.18968000000001,103.16087999999999,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.721520799999999,0.0,0.0,0.0,39.2912,0.0,0.0,0.0,0.0,26.622,0.0,9.6231852,18.6368148,net,1984-05-01
Tranebjerg Fjernvarme,2023,Tranebjerg Fjernvarmeværk,741,Fjernvarmeværk,0.0,1059000.0,1050090.0,6.8,0.0,6.8,46.881870000000006,41.256,41.256,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03587,0.0,0.0,0.0,0.0,0.0,46.4435,0.0,0.0,0.4025,0.0,0.0,0.0,0.0,0.0,0.0,net,1992-09-01
Tranum Fjernvarme,2023,An/S Tranum Kraftvarmeværk,849,Decentralt værk,0.0,1059000.0,1050090.0,4.24,0.74,3.466,16.441041600000002,14.742,14.486400000000001,1.313532,1.300464,2.2541200388,0.7458799612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.563841600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.392,8.4852,net,1995-01-01
Troldhede Fjernvarme,2023,Troldhede Varmeværk I/S,760,Decentralt værk,0.0,706000.0,700060.0,1.561,0.0,1.561,18.1123632,17.84016,17.84016,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3400432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.551156,11.221164,net,1997-01-01
Trustrup-Lyngby,2023,Trustrup-Lyngby Varmeværk,707,Fjernvarmeværk,0.0,706000.0,700060.0,9.1,0.0,9.1,52.752,46.0224,45.9864,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0936,0.0,0.0,0.0,0.0,13.6584,0.0,0.0,0.0,net,1998-01-01
Tversted Fjernvarme,2023,Tversted Kraftvarmeværk A.m.b.a.,860,Decentralt værk,0.0,1404400.0,1400040.0,10.32,1.82,7.91,32.2460816,27.434160000000002,27.384804,2.4624,2.4624,3.2150552501,0.7849447499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.416031600000001,0.0,0.0,0.0,0.0,0.0,17.86505,0.0,0.0,7.965,0.0,0.0,0.0,net,1995-01-01
Tårs Fjernvarme,2023,Taars Varmeværk Amba,860,Decentralt værk,0.0,1412000.0,1400120.0,23.75,4.99,17.4,103.1780484,66.13308,65.82168000000001,30.31956,29.80944,3.2292537213,0.7707462787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.50308840000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.67496,0.0,0.0,0.0,net,1987-01-01
Tønder Fjernvarme,2023,Tønder Fjernvarmeselskab Amba (Grønnevej),550,Fjernvarmeværk,0.0,2471000.0,2450210.0,50.65,0.0,49.75,276.3671372,271.221608,271.221608,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.52432920000001,0.0,0.0,0.0,84.266,0.0,0.0,0.0,0.0,0.0,0.0,112.03704,25.539768,net,1989-06-01
Tørring Fjernvarme,2023,Tørring Kraftvarmeværk,766,Decentralt værk,0.0,4573800.0,4550230.0,39.497,5.1,34.11,135.1850024,99.936,99.936,26.0676,26.0676,12.236444765,0.763555235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.672802399999995,0.0,0.0,0.0,0.0,0.0,22.294999999999998,0.0,0.0,31.770000000000003,0.0,19.447200000000002,0.0,net,2003-10-21
Ulbjerg Fjernvarme,2023,Ulbjerg Kraftvarme,791,Decentralt værk,0.0,1053300.0,1050030.0,3.8811109999999998,0.74,2.94,18.5423468,17.34048,17.34048,0.028764,0.028764,2.1885948088,0.8114051912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8883468000000001,0.0,0.0,17.342,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1991-10-15
Uldum Fjernvarme,2023,Rask Mølle Kraftvarmeværk I/S,766,Decentralt værk,0.0,1410100.0,1400100.0,13.59,1.5,11.95,100.8607988,94.32560000000001,94.2696,0.88776,0.88776,3.1997392534999998,0.8002607465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1007988,0.0,0.0,0.0,97.75999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1956-10-01
Ulfborg Fjernvarme,2023,Ulfborg Fjernvarmeværk A.m.b.a.,661,Fjernvarmeværk,0.0,706000.0,700060.0,10.0,0.0,10.7,89.39699999999999,87.31800000000001,87.31800000000001,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.39699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2013-01-16
Ullerslev Fjernvarme,2023,Dansk Træemballage (Ulsa),450,Erhvervsværk,0.0,162400.0,160000.0,0.95,0.0,0.85,16.8768,14.68188,12.52476,0.0,0.0,0.8530760366,0.0,0.1469239634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2007-01-01
Ulsted Fjernvarme,2023,Ulsted Varmeværk,851,Fjernvarmeværk,0.0,706000.0,700060.0,7.0,0.0,7.0,19.1184,19.1184,19.1184,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.53,0.0,0.0,0.0,0.0,0.0,2.5884,0.0,0.0,0.0,net,2006-01-01
Vaarst-Fjellerad Fjernvarme,2023,Vaarst-Fjellerad Kraftvarme A.m.b.a.,851,Decentralt værk,0.0,1053300.0,1050030.0,8.599,2.0,5.699,36.2638246,32.61108,32.61108,4.5e-05,4.5e-05,2.0681818182000002,0.9318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8774736,0.0,0.0,0.0,32.386351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1994-01-01
Vegger Fjernvarme,2023,Energi Vegger A M B A,820,Decentralt værk,0.0,1056300.0,1050060.0,4.53,1.27,2.955,68.35640000000001,31.104,13.9104,26.607599999999998,26.607599999999998,1.4454750015,1.5545249984999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.35640000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1990-01-01
